nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_S_score,GB_IMD_S_rank,GB_IMD_S_decile
E,E01024257,41.204,24.3,16.400000000000002,42.20433357617504,5311.0,2
E,E01020809,40.406,20.8,19.900000000000002,42.20388228839601,5312.0,2
E,E01011079,41.024,22.5,17.7,42.20283389726539,5313.0,2
E,E01025581,41.349,20.9,17.8,42.197738895070096,5314.0,2
E,E01011926,40.459,22.3,19.0,42.19588544104272,5315.0,2
E,E01009414,42.949,19.8,14.899999999999999,42.1933514333664,5316.0,2
E,E01008755,40.199,22.6,19.400000000000002,42.19316884560963,5317.0,2
E,E01025116,39.815,19.900000000000002,21.6,42.19248392274683,5318.0,2
E,E01017472,40.412,26.8,16.8,42.19208878370831,5319.0,2
W,W01000849,38.4,26.0,15.0,42.18977109402229,5320.0,2
E,E01012370,42.077,21.3,16.0,42.18778766737255,5321.0,2
E,E01027958,39.785,25.5,18.8,42.1874594159183,5322.0,2
W,W01000604,37.3,28.0,16.0,42.176520420219234,5323.0,2
E,E01010146,39.487,26.700000000000003,18.8,42.17619790489127,5324.0,2
S,S01011587,42.17395509056516,24.0,15.0,42.17395509056516,5325.0,2
E,E01001977,41.128,25.6,15.8,42.167616532663175,5326.0,2
E,E01008645,38.81,24.6,21.3,42.16617493226247,5327.0,2
S,S01009427,42.16472826491321,22.0,22.0,42.16472826491321,5328.0,2
E,E01008281,40.044,22.1,19.900000000000002,42.16130199217206,5329.0,2
E,E01017322,39.325,25.7,19.6,42.15527045813372,5330.0,2
E,E01016024,41.954,23.599999999999998,15.0,42.1538686573751,5331.0,2
E,E01023108,40.709,20.599999999999998,19.2,42.15028768071569,5332.0,2
S,S01009102,42.150243804705376,25.0,17.0,42.150243804705376,5333.0,2
E,E01008324,40.154,25.3,18.0,42.14906259512509,5334.0,2
E,E01033603,38.062,26.1,22.1,42.148805102591936,5335.0,2
E,E01008474,38.967,26.0,20.200000000000003,42.14853099740603,5336.0,2
E,E01001010,41.778,24.9,14.7,42.147573707054946,5337.0,2
E,E01001507,40.471,25.7,17.1,42.144278510495695,5338.0,2
E,E01010506,40.183,21.8,19.7,42.14215536069202,5339.0,2
E,E01001458,40.254,26.8,17.0,42.141525844626166,5340.0,2
E,E01010930,40.869,23.200000000000003,17.5,42.13888050599119,5341.0,2
E,E01014522,40.799,23.1,17.7,42.13825238162098,5342.0,2
W,W01000941,35.2,27.0,19.0,42.135423781602235,5343.0,2
E,E01033455,42.066,23.799999999999997,14.6,42.133406205014666,5344.0,2
E,E01005965,40.328,23.1,18.7,42.1328757451808,5345.0,2
E,E01004838,40.755,26.200000000000003,16.2,42.13222134545964,5346.0,2
E,E01009934,39.43,25.900000000000002,19.2,42.12937833049805,5347.0,2
E,E01002074,40.305,26.900000000000002,16.8,42.12741627896365,5348.0,2
E,E01019046,39.397,25.0,19.7,42.118847119722595,5349.0,2
E,E01007849,40.257,24.5,18.099999999999998,42.11836100132771,5350.0,2
E,E01009481,41.877,24.7,14.499999999999998,42.115724319893026,5351.0,2
S,S01011399,42.11358310932896,22.0,19.0,42.11358310932896,5352.0,2
E,E01003761,39.737,29.2,16.8,42.10828799783396,5353.0,2
E,E01018525,39.834,28.199999999999996,17.1,42.10827706486329,5354.0,2
E,E01009953,40.311,23.400000000000002,18.5,42.102668682912025,5355.0,2
W,W01001447,37.7,25.0,16.0,42.09289587382035,5356.0,2
E,E01006783,40.978,21.7,17.9,42.09255408117481,5357.0,2
E,E01008958,39.665,23.5,19.8,42.08786300760559,5358.0,2
E,E01013695,40.424,25.0,17.4,42.08754328096435,5359.0,2
W,W01001443,36.9,21.0,18.0,42.08561989130415,5360.0,2
E,E01018485,40.776,22.7,17.8,42.08311247357569,5361.0,2
E,E01025856,38.96,23.9,21.099999999999998,42.08226480693752,5362.0,2
E,E01002099,40.472,28.1,15.7,42.080881102718834,5363.0,2
E,E01001978,40.391,24.3,17.8,42.07766369626265,5364.0,2
E,E01022906,41.087,24.3,16.3,42.077584138010096,5365.0,2
E,E01020705,39.088,24.7,20.4,42.07616791914171,5366.0,2
E,E01012705,40.445,20.1,19.8,42.069869320843296,5367.0,2
S,S01009426,42.068674645992544,25.0,20.0,42.068674645992544,5368.0,2
E,E01020347,38.748,25.5,20.7,42.06702139859508,5369.0,2
E,E01009747,40.392,25.4,17.2,42.064025160425174,5370.0,2
E,E01021507,39.493,28.599999999999998,17.5,42.061055329993486,5371.0,2
E,E01031097,39.07,24.099999999999998,20.7,42.06025101878417,5372.0,2
S,S01012361,42.05944227624644,23.0,16.0,42.05944227624644,5373.0,2
E,E01010738,41.433,23.9,15.7,42.05669162380377,5374.0,2
S,S01009472,42.05603908471562,29.0,19.0,42.05603908471562,5375.0,2
W,W01001208,34.3,23.0,21.0,42.05548055243993,5376.0,2
E,E01006858,39.829,24.2,19.0,42.05536990962661,5377.0,2
E,E01002094,41.188,26.3,15.0,42.05445397345243,5378.0,2
E,E01004813,40.255,27.3,16.5,42.053939842008994,5379.0,2
S,S01008554,42.052913179742056,25.0,17.0,42.052913179742056,5380.0,2
E,E01028569,40.128,23.1,18.9,42.04973475444737,5381.0,2
S,S01008917,42.04602973043892,25.0,18.0,42.04602973043892,5382.0,2
S,S01011306,42.04442521950716,28.0,22.0,42.04442521950716,5383.0,2
E,E01020805,38.713,25.5,20.7,42.03987302221901,5384.0,2
E,E01033215,40.541,21.099999999999998,19.0,42.03960268643454,5385.0,2
E,E01000077,41.032,25.1,15.9,42.037528907999864,5386.0,2
E,E01012884,39.706,25.0,18.8,42.034561851215585,5387.0,2
E,E01011918,40.402,24.0,17.8,42.03122416259424,5388.0,2
W,W01000744,37.6,25.0,16.0,42.02022862717426,5389.0,2
E,E01007219,40.374,21.5,19.1,42.019358282710996,5390.0,2
E,E01012666,39.725,19.900000000000002,21.3,42.014684929227855,5391.0,2
E,E01011295,40.705,22.2,18.0,42.008412840603064,5392.0,2
E,E01001151,40.839,22.0,17.8,42.00371182981722,5393.0,2
E,E01033584,41.55,27.800000000000004,13.3,41.99816815187135,5394.0,2
S,S01007914,41.99251355780537,26.0,18.0,41.99251355780537,5395.0,2
E,E01005976,39.684,22.7,19.900000000000002,41.99200531050563,5396.0,2
E,E01009291,40.733,25.3,16.3,41.98623730442838,5397.0,2
E,E01001114,41.451,25.0,14.899999999999999,41.98424685364769,5398.0,2
E,E01005633,38.554,24.099999999999998,21.6,41.98397303272411,5399.0,2
S,S01010053,41.97911851401879,27.0,14.0,41.97911851401879,5400.0,2
E,E01004469,39.486,26.400000000000002,18.4,41.97646517934849,5401.0,2
E,E01011867,39.431,22.1,20.7,41.97378792587624,5402.0,2
E,E01026834,41.024,24.0,16.3,41.9737451800037,5403.0,2
E,E01010452,38.901,26.700000000000003,19.5,41.97363057752063,5404.0,2
E,E01008334,39.91,28.7,16.3,41.97087727164292,5405.0,2
E,E01003556,42.29,25.5,12.8,41.97072983979595,5406.0,2
E,E01030246,40.471,22.0,18.5,41.970240103874694,5407.0,2
E,E01003252,39.521,31.7,15.6,41.96688720526035,5408.0,2
E,E01028454,41.48,23.3,15.6,41.94720795959923,5409.0,2
E,E01007548,40.857,25.1,16.0,41.93778332039871,5410.0,2
E,E01020780,39.891,22.1,19.6,41.93463592117616,5411.0,2
S,S01009142,41.93196632639046,21.0,21.0,41.93196632639046,5412.0,2
S,S01009827,41.91243349031156,22.0,18.0,41.91243349031156,5413.0,2
E,E01005539,40.234,21.5,19.1,41.910764777206694,5414.0,2
E,E01001576,39.498,28.1,17.299999999999997,41.90132128003492,5415.0,2
E,E01024604,40.635,25.6,16.1,41.8932011425464,5416.0,2
E,E01028906,39.907,21.8,19.6,41.892074726990046,5417.0,2
E,E01013291,39.378,26.200000000000003,18.5,41.89204142045713,5418.0,2
E,E01001706,39.488,26.900000000000002,17.9,41.88965484462778,5419.0,2
E,E01001625,40.633,24.8,16.5,41.88904330245844,5420.0,2
E,E01020111,39.621,22.2,20.0,41.88751472642549,5421.0,2
E,E01017345,38.661,27.800000000000004,19.2,41.88104496147411,5422.0,2
E,E01010406,40.67,24.4,16.6,41.88044346820071,5423.0,2
E,E01017216,40.447,19.6,19.5,41.87181197291615,5424.0,2
E,E01025520,38.334,25.2,21.2,41.87090448032757,5425.0,2
E,E01005640,39.781,22.8,19.3,41.8695912909634,5426.0,2
E,E01019034,39.997,20.5,20.0,41.86765853249392,5427.0,2
S,S01010196,41.86697168803946,25.0,17.0,41.86697168803946,5428.0,2
S,S01010424,41.86562855588204,27.0,19.0,41.86562855588204,5429.0,2
E,E01001145,39.931,27.0,16.8,41.85564044586437,5430.0,2
E,E01009632,40.632,24.2,16.7,41.850316462061485,5431.0,2
E,E01003943,40.136,26.1,16.8,41.84973672305015,5432.0,2
W,W01000041,36.5,30.0,16.0,41.844711469039375,5433.0,2
E,E01026166,38.481,26.0,20.4,41.84354898828526,5434.0,2
E,E01024585,38.419,24.099999999999998,21.5,41.84326157242289,5435.0,2
E,E01012459,39.186,23.599999999999998,20.1,41.84263092821573,5436.0,2
E,E01008860,39.313,24.6,19.3,41.83640999859722,5437.0,2
S,S01013370,41.83206863255672,23.0,21.0,41.83206863255672,5438.0,2
E,E01012763,42.295,19.2,15.6,41.8280949279776,5439.0,2
E,E01006842,39.32,25.3,18.9,41.82612221799097,5440.0,2
E,E01013761,39.98,30.5,14.799999999999999,41.815060893383624,5441.0,2
E,E01008919,39.872,22.3,19.2,41.812560974379544,5442.0,2
E,E01013945,41.981,22.8,14.399999999999999,41.812242243492335,5443.0,2
E,E01010891,38.913,24.0,20.4,41.81215831602593,5444.0,2
E,E01022458,40.251,24.0,17.5,41.80610942739125,5445.0,2
E,E01003577,40.868,25.1,15.6,41.80233049014291,5446.0,2
E,E01005237,40.543,24.9,16.400000000000002,41.80156085767439,5447.0,2
W,W01000510,33.6,25.0,21.0,41.79633884790616,5448.0,2
E,E01019500,40.477,22.2,17.9,41.79556426593113,5449.0,2
E,E01010064,39.454,27.900000000000002,17.2,41.794547677958526,5450.0,2
S,S01009889,41.79405922106124,30.0,16.0,41.79405922106124,5451.0,2
E,E01014568,39.953,24.8,17.7,41.7935446642167,5452.0,2
E,E01010270,39.13,27.1,18.3,41.79259883516518,5453.0,2
E,E01010562,39.015,25.8,19.2,41.78915219329097,5454.0,2
E,E01007881,39.341,25.0,18.9,41.78743936328716,5455.0,2
E,E01006655,39.513,22.7,19.7,41.78737351165268,5456.0,2
E,E01010749,41.74,22.7,14.899999999999999,41.78696379166523,5457.0,2
S,S01011285,41.78335788668545,29.0,18.0,41.78335788668545,5458.0,2
E,E01001654,39.916,24.7,17.8,41.78251728615043,5459.0,2
E,E01028518,39.335,24.2,19.3,41.78017885161337,5460.0,2
E,E01009391,40.879,26.700000000000003,14.7,41.780079551314806,5461.0,2
E,E01005950,40.903,26.400000000000002,14.799999999999999,41.77971999457958,5462.0,2
E,E01005206,41.67,20.4,16.2,41.779167780483675,5463.0,2
E,E01001332,39.944,26.700000000000003,16.7,41.77475595370967,5464.0,2
W,W01001803,38.0,25.0,15.0,41.774337596443544,5465.0,2
E,E01028280,39.727,22.900000000000002,19.1,41.77403659617266,5466.0,2
E,E01005650,40.22,21.0,19.0,41.772289331494626,5467.0,2
E,E01006185,39.552,24.8,18.5,41.77047219197024,5468.0,2
E,E01003963,39.212,27.800000000000004,17.7,41.76849355823496,5469.0,2
E,E01017032,44.842,18.099999999999998,10.5,41.766346490078135,5470.0,2
E,E01006945,40.356,18.8,19.8,41.7626233957641,5471.0,2
E,E01020771,38.149,23.799999999999997,22.0,41.75884083124549,5472.0,2
E,E01010260,39.985,25.8,17.0,41.74963157871377,5473.0,2
E,E01027552,40.284,20.599999999999998,19.0,41.74863623616207,5474.0,2
S,S01009474,41.74551254587265,26.0,20.0,41.74551254587265,5475.0,2
E,E01012506,40.746,23.5,16.5,41.73848229246402,5476.0,2
E,E01010293,39.452,27.0,17.5,41.73606958341487,5477.0,2
E,E01011104,37.936,23.200000000000003,22.7,41.73565386819524,5478.0,2
E,E01010025,39.443,28.4,16.8,41.73364995486305,5479.0,2
E,E01001959,40.084,24.9,17.2,41.73349964743329,5480.0,2
E,E01011259,40.152,24.6,17.2,41.73127318386306,5481.0,2
E,E01002851,39.773,26.0,17.299999999999997,41.72982678785501,5482.0,2
S,S01008555,41.729450500657656,24.0,18.0,41.729450500657656,5483.0,2
E,E01028245,39.411,23.0,19.6,41.72723097246408,5484.0,2
E,E01020743,38.083,27.0,20.4,41.71807276725932,5485.0,2
E,E01007784,39.802,20.7,19.900000000000002,41.71705491875811,5486.0,2
E,E01015602,42.621,17.599999999999998,15.4,41.71578671084112,5487.0,2
E,E01032510,40.394,22.7,17.599999999999998,41.714814748569815,5488.0,2
E,E01002748,39.897,24.6,17.7,41.71345934166201,5489.0,2
E,E01004013,39.137,28.000000000000004,17.599999999999998,41.71097009207428,5490.0,2
E,E01020761,38.46,21.6,22.3,41.70493530599927,5491.0,2
E,E01000602,39.756,25.3,17.599999999999998,41.69636159521743,5492.0,2
E,E01010061,41.264,24.8,14.6,41.69456015381918,5493.0,2
E,E01014274,41.529,21.9,15.5,41.69268394977571,5494.0,2
E,E01022289,40.535,25.900000000000002,15.6,41.690624762033856,5495.0,2
E,E01008430,39.234,24.3,19.2,41.68416405996825,5496.0,2
S,S01013383,41.68114260468856,22.0,21.0,41.68114260468856,5497.0,2
E,E01009623,40.144,21.2,18.8,41.67799390315827,5498.0,2
E,E01020615,38.896,24.9,19.6,41.67591724914079,5499.0,2
S,S01009630,41.670962270016496,24.0,19.0,41.670962270016496,5500.0,2
S,S01009428,41.66968222159706,21.0,19.0,41.66968222159706,5501.0,2
E,E01009348,39.455,27.800000000000004,16.900000000000002,41.669010502840855,5502.0,2
E,E01009942,39.486,24.5,18.5,41.66430623027448,5503.0,2
E,E01014640,41.143,21.6,16.400000000000002,41.662270909725905,5504.0,2
E,E01028113,39.329,22.400000000000002,19.900000000000002,41.66167132673314,5505.0,2
E,E01020838,39.411,23.599999999999998,19.1,41.65719326212693,5506.0,2
E,E01015754,39.297,28.599999999999998,16.8,41.65705036233295,5507.0,2
E,E01013908,39.596,22.8,19.1,41.65410014156001,5508.0,2
W,W01000378,38.4,26.0,14.0,41.65321107670723,5509.0,2
E,E01016397,40.507,24.8,16.1,41.64732397038772,5510.0,2
E,E01006297,39.155,24.8,19.0,41.642513508471986,5511.0,2
E,E01004040,39.89,26.400000000000002,16.6,41.6419017124922,5512.0,2
W,W01000318,37.3,28.0,15.0,41.63996040290417,5513.0,2
S,S01012219,41.63933585207642,26.0,20.0,41.63933585207642,5514.0,2
E,E01011949,38.493,25.4,20.1,41.634924359146204,5515.0,2
E,E01006274,38.938,24.3,19.7,41.63454783401238,5516.0,2
S,S01007831,41.63332419432008,24.0,18.0,41.63332419432008,5517.0,2
S,S01007436,41.63110740916901,27.0,17.0,41.63110740916901,5518.0,2
E,E01029824,39.772,23.5,18.3,41.63091505833853,5519.0,2
E,E01015611,41.695,23.799999999999997,14.000000000000002,41.62965564975298,5520.0,2
E,E01010715,40.236,23.1,17.5,41.629558767355974,5521.0,2
E,E01019471,39.487,24.099999999999998,18.6,41.6277823517442,5522.0,2
E,E01010961,42.827,18.6,14.2,41.62685836792603,5523.0,2
E,E01011814,40.131,22.1,18.2,41.61684809641739,5524.0,2
E,E01007498,40.221,22.7,17.7,41.61662049676156,5525.0,2
E,E01001755,40.073,24.7,17.0,41.61632679166083,5526.0,2
E,E01017523,38.687,28.000000000000004,18.3,41.6138935986221,5527.0,2
W,W01001451,36.3,25.0,17.0,41.61211443809021,5528.0,2
E,E01010057,39.439,30.099999999999998,15.6,41.610099074926914,5529.0,2
E,E01019230,40.081,20.7,19.0,41.60949961335732,5530.0,2
W,W01000149,37.2,24.0,16.0,41.604795129595516,5531.0,2
E,E01004969,41.068,16.1,19.2,41.60417424760269,5532.0,2
E,E01011250,40.76,21.5,17.1,41.59884020516,5533.0,2
E,E01007770,39.838,25.0,17.299999999999997,41.59700559936,5534.0,2
S,S01011617,41.58815175939076,22.0,16.0,41.58815175939076,5535.0,2
W,W01001526,37.0,25.0,16.0,41.58422514729775,5536.0,2
E,E01007733,39.212,20.9,20.7,41.58402913443382,5537.0,2
E,E01031456,39.65,20.8,19.8,41.58148106439357,5538.0,2
E,E01006898,40.354,18.8,19.3,41.58109058857512,5539.0,2
E,E01019644,38.855,21.8,21.0,41.58002021982387,5540.0,2
E,E01010263,39.901,25.8,16.7,41.576486592573545,5541.0,2
S,S01011274,41.56051558148387,27.0,18.0,41.56051558148387,5542.0,2
E,E01013597,40.241,22.5,17.599999999999998,41.55948964005857,5543.0,2
E,E01005369,41.604,23.599999999999998,14.099999999999998,41.558418245101436,5544.0,2
E,E01005542,39.609,23.0,18.7,41.55684656745009,5545.0,2
W,W01001532,37.7,25.0,15.0,41.55633585650529,5546.0,2
S,S01007410,41.555513226857066,22.0,18.0,41.555513226857066,5547.0,2
E,E01002314,39.909,28.4,15.299999999999999,41.555166780424855,5548.0,2
E,E01027248,41.618,23.7,14.000000000000002,41.55160526154914,5549.0,2
E,E01011010,39.434,27.400000000000002,16.8,41.54342934203005,5550.0,2
E,E01010090,39.525,27.6,16.5,41.542674158123184,5551.0,2
S,S01010430,41.54175260039735,27.0,19.0,41.54175260039735,5552.0,2
E,E01002734,40.543,26.400000000000002,14.899999999999999,41.53647584613346,5553.0,2
E,E01029835,39.972,23.9,17.4,41.5353778298234,5554.0,2
E,E01032505,39.804,22.6,18.4,41.52681708371607,5555.0,2
W,W01000454,33.4,24.0,21.0,41.52623984361958,5556.0,2
E,E01007364,38.721,20.3,21.9,41.52518796756395,5557.0,2
E,E01024741,39.764,24.9,17.299999999999997,41.52128221484553,5558.0,2
E,E01001574,39.32,24.4,18.5,41.51722139928574,5559.0,2
E,E01006307,40.538,21.6,17.299999999999997,41.51695848088096,5560.0,2
W,W01000811,36.5,23.0,17.0,41.507919909393564,5561.0,2
E,E01008698,38.829,27.6,17.9,41.506757422096506,5562.0,2
E,E01024155,40.213,23.5,17.0,41.5050327750473,5563.0,2
E,E01020734,38.843,23.400000000000002,20.0,41.50393262509802,5564.0,2
E,E01007047,37.517,23.1,23.0,41.50031394223997,5565.0,2
E,E01000891,38.283,27.700000000000003,19.0,41.49752594787759,5566.0,2
E,E01006111,37.381,32.5,18.5,41.49744212234659,5567.0,2
E,E01015802,39.078,25.7,18.3,41.4957286620785,5568.0,2
E,E01015699,41.099,22.2,15.7,41.486111223386104,5569.0,2
E,E01006298,38.275,25.5,20.1,41.48415271789457,5570.0,2
E,E01006054,38.997,23.400000000000002,19.6,41.47940030403589,5571.0,2
E,E01029131,39.534,22.3,19.0,41.47839263681789,5572.0,2
E,E01031808,41.008,19.0,17.5,41.477092016186596,5573.0,2
E,E01008630,37.933,27.3,19.900000000000002,41.47671299192382,5574.0,2
E,E01000101,40.463,25.4,15.4,41.47116428404792,5575.0,2
S,S01011287,41.46779793141066,24.0,17.0,41.46779793141066,5576.0,2
E,E01025268,40.273,19.5,18.8,41.466547738801246,5577.0,2
E,E01001066,38.911,28.4,17.2,41.46497981106357,5578.0,2
E,E01018984,37.339,26.8,21.4,41.46429087473278,5579.0,2
S,S01009764,41.46288007076365,28.0,18.0,41.46288007076365,5580.0,2
E,E01026865,40.046,26.3,15.8,41.45661158992964,5581.0,2
E,E01004335,39.67,27.3,16.1,41.45618894546347,5582.0,2
E,E01011262,39.697,22.8,18.3,41.444472244868685,5583.0,2
E,E01011224,41.193,19.8,16.6,41.44321560993054,5584.0,2
S,S01012054,41.44036868385904,25.0,19.0,41.44036868385904,5585.0,2
E,E01002310,39.544,24.8,17.599999999999998,41.440300200285634,5586.0,2
E,E01019556,38.997,27.3,17.5,41.43811257105536,5587.0,2
S,S01011560,41.43532392158455,20.0,15.0,41.43532392158455,5588.0,2
E,E01005238,41.445,25.7,13.0,41.42393097619927,5589.0,2
W,W01000961,36.6,26.0,16.0,41.41832067170782,5590.0,2
E,E01006262,39.295,21.4,19.8,41.416062722209446,5591.0,2
E,E01022966,39.295,25.1,17.9,41.41011965743437,5592.0,2
S,S01013068,41.40730221035892,24.0,18.0,41.40730221035892,5593.0,2
E,E01000868,39.291,24.9,18.0,41.40636535977478,5594.0,2
S,S01012146,41.39676700262575,25.0,17.0,41.39676700262575,5595.0,2
E,E01016160,39.675,22.8,18.2,41.39141125686735,5596.0,2
E,E01032607,41.971,22.5,13.4,41.38955074120615,5597.0,2
E,E01015720,39.962,24.7,16.6,41.386242478037,5598.0,2
E,E01015570,39.444,24.3,17.9,41.379102492594924,5599.0,2
E,E01014802,38.715,20.3,21.5,41.37654878306836,5600.0,2
E,E01028227,39.349,23.1,18.7,41.373496874547165,5601.0,2
E,E01031092,41.266,22.6,14.799999999999999,41.364976954287826,5602.0,2
S,S01011528,41.35901662535455,21.0,21.0,41.35901662535455,5603.0,2
W,W01001620,37.6,24.0,15.0,41.35890409886479,5604.0,2
S,S01011787,41.35838674543528,22.0,17.0,41.35838674543528,5605.0,2
E,E01003633,39.451,24.9,17.5,41.3504907518122,5606.0,2
E,E01001840,40.008,26.200000000000003,15.6,41.33681966112928,5607.0,2
E,E01001426,41.035,24.6,14.2,41.336299108060174,5608.0,2
E,E01022120,37.81,24.5,21.2,41.33618678134749,5609.0,2
E,E01011334,43.106,17.4,13.4,41.335411834686624,5610.0,2
E,E01011061,39.14,22.400000000000002,19.400000000000002,41.33508862290627,5611.0,2
E,E01011246,38.808,24.0,19.3,41.33475394982636,5612.0,2
E,E01012412,39.546,19.3,20.1,41.333941083352165,5613.0,2
E,E01012732,38.65,26.400000000000002,18.4,41.32800681790854,5614.0,2
E,E01005580,40.413,26.400000000000002,14.6,41.32765013675611,5615.0,2
E,E01033160,38.497,23.5,20.200000000000003,41.325868081658015,5616.0,2
E,E01009487,40.622,25.5,14.6,41.324849085527724,5617.0,2
E,E01025471,37.213,28.9,20.200000000000003,41.31940435213457,5618.0,2
E,E01000028,40.078,26.0,15.5,41.31847219924924,5619.0,2
E,E01000939,39.074,26.700000000000003,17.299999999999997,41.31590264946538,5620.0,2
E,E01003266,39.337,24.0,18.099999999999998,41.31312673570276,5621.0,2
E,E01006710,39.34,23.0,18.6,41.312195609023334,5622.0,2
E,E01002811,38.606,26.1,18.6,41.31089813849331,5623.0,2
S,S01013228,41.3045365658813,24.0,17.0,41.3045365658813,5624.0,2
E,E01026951,40.991,19.5,16.8,41.30355140287473,5625.0,2
E,E01005460,39.939,26.5,15.5,41.30227416252384,5626.0,2
E,E01014643,38.928,23.5,19.2,41.300218002239816,5627.0,2
E,E01005182,39.421,27.3,16.2,41.29904393352432,5628.0,2
E,E01005958,39.313,25.2,17.5,41.29842046263029,5629.0,2
S,S01012868,41.29650759594266,21.0,16.0,41.29650759594266,5630.0,2
E,E01011632,39.099,25.5,17.8,41.29538829615509,5631.0,2
E,E01005368,40.158,21.0,17.8,41.29224239056359,5632.0,2
E,E01015313,39.49,24.0,17.7,41.28781874674417,5633.0,2
E,E01005279,39.541,26.700000000000003,16.2,41.28218032004051,5634.0,2
E,E01012248,37.546,24.099999999999998,21.8,41.27409238165158,5635.0,2
S,S01007971,41.27195842732748,24.0,18.0,41.27195842732748,5636.0,2
E,E01024500,39.094,25.0,18.0,41.271882744348794,5637.0,2
E,E01007394,39.054,22.8,19.2,41.2696844359583,5638.0,2
S,S01013218,41.26859432525948,24.0,17.0,41.26859432525948,5639.0,2
E,E01013900,40.193,21.3,17.5,41.266373764631474,5640.0,2
E,E01017201,40.822,20.599999999999998,16.5,41.266038207476825,5641.0,2
E,E01006218,39.471,25.900000000000002,16.7,41.261273357272536,5642.0,2
E,E01008769,37.099,26.1,21.7,41.2578517411848,5643.0,2
E,E01033031,42.551,20.7,12.7,41.25763277802127,5644.0,2
E,E01001842,39.524,28.4,15.299999999999999,41.25653464028804,5645.0,2
E,E01015239,37.511,26.1,20.8,41.2534602660131,5646.0,2
