nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01008437,68.773,49.0,40.1,75.85987002337251,1,1,326.0,1,1
E,E01008291,73.512,47.599999999999994,32.0,75.85800758301868,1,1,327.0,1,1
S,S01009980,75.83022927610544,43.0,30.0,75.83022927610544,1,1,328.0,1,1
E,E01007124,72.478,46.9,33.7,75.82602737408904,1,1,329.0,1,1
N,95RR05S2,37.79178481938826,15.8,34.3,75.81644809456934,2,1,330.0,1,1
E,E01033747,74.499,37.7,30.2,75.803269923355,1,1,331.0,1,1
E,E01024678,73.499,39.7,31.900000000000002,75.79922766049766,1,1,332.0,1,1
E,E01005090,73.349,42.8,32.1,75.77216754940065,1,1,333.0,1,1
E,E01032471,73.255,45.0,32.2,75.74302511222349,1,1,334.0,1,1
S,S01010904,75.74202740205827,45.0,33.0,75.74202740205827,1,1,335.0,1,1
E,E01013142,74.512,41.6,30.0,75.7177565458665,1,1,336.0,1,1
E,E01015231,71.902,40.400000000000006,34.4,75.68941006614102,1,1,337.0,1,1
E,E01005729,71.481,44.1,35.099999999999994,75.68015692411092,1,1,338.0,1,1
E,E01006790,72.566,42.1,33.2,75.65784851880936,1,1,339.0,1,1
E,E01010710,74.227,37.1,30.2,75.57976635477648,1,1,340.0,1,1
E,E01005433,73.896,43.3,30.7,75.5482710660687,1,1,341.0,1,1
N,95QQ03W1,41.170724350050506,18.6,31.9,75.52723939880316,2,1,342.0,1,1
S,S01013138,75.43619838591516,40.0,29.0,75.43619838591516,1,1,343.0,1,1
S,S01010495,75.40098513083655,40.0,30.0,75.40098513083655,1,1,344.0,1,1
E,E01006674,72.003,51.1,33.6,75.38762006670301,1,1,345.0,1,1
N,95GG10S1,49.24399935641945,20.3,26.6,75.35449094064333,1,1,346.0,1,1
E,E01005952,71.016,45.5,35.199999999999996,75.34616219302701,1,1,347.0,1,1
S,S01013135,75.28976526265197,40.0,32.0,75.28976526265197,1,1,348.0,1,1
E,E01006442,70.378,39.4,36.1,75.2547947520515,1,1,349.0,1,1
E,E01006702,72.822,42.6,31.900000000000002,75.24293385194005,1,1,350.0,1,1
S,S01007812,75.20127126042358,42.0,27.0,75.20127126042358,1,1,351.0,1,1
E,E01012686,70.955,44.3,35.0,75.1998426976164,1,1,352.0,1,1
S,S01012501,75.17653465852098,37.0,29.0,75.17653465852098,1,1,353.0,1,1
E,E01009638,71.091,47.5,34.699999999999996,75.16730118189614,1,1,354.0,1,1
N,95GG13S1,38.95182762944604,16.2,33.0,75.1490934436626,2,1,355.0,1,1
S,S01012838,75.14758474011573,40.0,29.0,75.14758474011573,1,1,356.0,1,1
E,E01012059,73.511,40.400000000000006,30.5,75.13571937867484,1,1,357.0,1,1
S,S01010046,75.09929287001063,41.0,29.0,75.09929287001063,1,1,358.0,1,1
E,E01008439,71.679,40.1,33.5,75.07329010804992,1,1,359.0,1,1
E,E01005758,72.065,38.5,32.800000000000004,75.05378359971145,1,1,360.0,1,1
E,E01020764,69.516,36.8,37.1,75.02746331538705,1,1,361.0,1,1
E,E01005568,72.778,47.599999999999994,31.5,75.01438779622595,1,1,362.0,1,1
E,E01008303,71.356,39.5,33.900000000000006,75.00027068704226,1,1,363.0,1,1
E,E01011658,72.671,40.0,31.6,74.9745632031976,1,1,364.0,1,1
S,S01009939,74.97278561808045,39.0,32.0,74.97278561808045,1,1,365.0,1,1
E,E01005141,71.241,38.800000000000004,34.0,74.95387245964396,1,1,366.0,1,1
S,S01009940,74.93020320048399,40.0,31.0,74.93020320048399,1,1,367.0,1,1
S,S01010224,74.9136389445445,43.0,27.0,74.9136389445445,1,1,368.0,1,1
E,E01012267,71.142,44.6,34.0,74.87252373431573,1,1,369.0,1,1
E,E01011978,72.03,45.2,32.4,74.83263288266352,1,1,370.0,1,1
E,E01005004,67.478,39.0,40.1,74.79576295973573,1,1,371.0,1,1
E,E01005658,72.41,40.300000000000004,31.5,74.71200061520791,1,1,372.0,1,1
E,E01011363,73.67,40.9,29.299999999999997,74.68919716173964,1,1,373.0,1,1
E,E01011792,71.126,39.800000000000004,33.6,74.66698539889647,1,1,374.0,1,1
E,E01008124,72.697,40.5,30.9,74.65924314821106,1,1,375.0,1,1
N,95WW25W1,37.04142327941329,15.8,33.8,74.64802440118001,2,1,376.0,1,1
E,E01013693,72.55,42.6,31.1,74.63464815000279,1,1,377.0,1,1
E,E01009002,71.83,48.5,32.300000000000004,74.62019425674475,1,1,378.0,1,1
N,95VV19S2,39.47800840753919,18.3,32.2,74.59539389197033,2,1,379.0,1,1
E,E01005665,71.863,44.6,32.0,74.5030171985113,1,1,380.0,1,1
E,E01012748,71.029,37.6,33.4,74.49108454882106,1,1,381.0,1,1
E,E01033468,70.851,49.8,33.7,74.48911448409903,1,1,382.0,1,1
E,E01012854,70.596,40.300000000000004,34.1,74.47197095523602,1,1,383.0,1,1
E,E01006610,73.776,39.300000000000004,28.599999999999998,74.43961345045268,1,1,384.0,1,1
S,S01010332,74.43436069328004,40.0,26.0,74.43436069328004,1,1,385.0,1,1
S,S01009534,74.42123666597368,42.0,27.0,74.42123666597368,1,1,386.0,1,1
E,E01008666,69.062,47.699999999999996,36.6,74.41392073154279,1,1,387.0,1,1
N,95NN07S2,40.49175835557969,17.4,31.4,74.41321860729205,2,1,388.0,1,1
E,E01025110,71.554,37.1,32.300000000000004,74.39340387098123,1,1,389.0,1,1
E,E01005138,73.414,41.6,29.099999999999998,74.38264532856132,1,1,390.0,1,1
E,E01007008,70.525,41.3,34.0,74.3655321835328,1,1,391.0,1,1
N,95WW21S1,39.17519089185316,15.6,32.2,74.36464908182083,2,1,392.0,1,1
E,E01021015,72.225,50.4,31.0,74.31949648705343,1,1,393.0,1,1
E,E01009160,71.69,48.1,31.900000000000002,74.31276458859114,1,1,394.0,1,1
E,E01005432,72.323,41.4,30.8,74.30382797474573,1,1,395.0,1,1
E,E01007220,71.432,41.3,32.300000000000004,74.29315594683939,1,1,396.0,1,1
E,E01010617,70.94,41.5,33.1,74.27365956644576,1,1,397.0,1,1
N,95FF17W1,38.72505417144602,15.8,32.4,74.26030947513145,2,1,398.0,1,1
E,E01007253,64.651,44.6,43.8,74.25242228103627,1,1,399.0,1,1
W,W01000991,77.5,46.0,30.0,74.24500534135701,1,1,400.0,1,1
E,E01024683,69.77,42.4,35.0,74.22612310656652,1,1,401.0,1,1
E,E01027140,72.233,39.7,30.599999999999998,74.13367905474405,1,1,402.0,1,1
S,S01010330,74.12783261868206,38.0,28.0,74.12783261868206,1,1,403.0,1,1
E,E01010820,72.553,38.5,30.0,74.10803782952327,1,1,404.0,1,1
E,E01010032,73.297,48.9,28.7,74.09411485922135,1,1,405.0,1,1
S,S01011243,74.06701923844518,40.0,34.0,74.06701923844518,1,1,406.0,1,1
E,E01005322,72.124,38.800000000000004,30.599999999999998,74.04411328645338,1,1,407.0,1,1
S,S01008006,74.02577905443329,39.0,29.0,74.02577905443329,1,1,408.0,1,1
N,95JJ18W1,40.90947611467152,20.4,30.8,74.01553239839339,2,1,409.0,1,1
E,E01022026,71.02,40.6,32.4,74.00271154345646,1,1,410.0,1,1
N,95GG27S3,34.39077026276425,12.5,34.9,73.94088319510105,2,1,411.0,1,1
E,E01005483,71.698,44.4,31.1,73.93455608960237,1,1,412.0,1,1
N,95BB06W1,41.54537180275423,18.8,30.3,73.90342693079059,2,1,413.0,1,1
W,W01001274,77.8,47.0,29.0,73.88485746959483,1,1,414.0,1,1
E,E01006455,70.978,43.1,32.2,73.87200442967449,1,1,415.0,1,1
S,S01010019,73.84944797780655,40.0,29.0,73.84944797780655,1,1,416.0,1,1
E,E01028256,70.536,36.9,32.9,73.84549549742324,1,1,417.0,1,1
E,E01026048,69.053,31.900000000000002,35.4,73.8293521928385,1,1,418.0,1,1
E,E01006630,70.809,40.0,32.4,73.82933193694883,1,1,419.0,1,1
E,E01006778,70.381,42.1,33.1,73.81432686484501,1,1,420.0,1,1
E,E01005259,72.603,42.4,29.2,73.76434091097677,1,1,421.0,1,1
E,E01011625,72.732,45.9,28.9,73.72604746518282,1,1,422.0,1,1
E,E01012037,72.024,50.5,30.099999999999998,73.72145402347974,1,1,423.0,1,1
E,E01008836,70.5,39.2,32.7,73.71971860941878,1,1,424.0,1,1
S,S01009780,73.70663171192032,37.0,26.0,73.70663171192032,1,1,425.0,1,1
E,E01026624,72.233,34.300000000000004,29.7,73.70079915471548,1,1,426.0,1,1
E,E01008425,67.363,40.5,38.0,73.69121386560093,1,1,427.0,1,1
E,E01010964,71.544,46.0,30.8,73.66372032797118,1,1,428.0,1,1
E,E01013691,71.829,41.3,30.3,73.6574172190517,1,1,429.0,1,1
E,E01032514,72.281,40.2,29.5,73.64404542759554,1,1,430.0,1,1
E,E01007947,68.121,38.0,36.6,73.6406969887766,1,1,431.0,1,1
E,E01024590,68.275,40.1,36.3,73.62294615038876,1,1,432.0,1,1
E,E01012836,70.634,38.800000000000004,32.2,73.58933815176634,1,1,433.0,1,1
S,S01010212,73.57254455179569,40.0,32.0,73.57254455179569,1,1,434.0,1,1
E,E01025036,70.903,35.5,31.7,73.56988777410695,1,1,435.0,1,1
E,E01009577,70.862,48.1,31.7,73.53619789796092,1,1,436.0,1,1
E,E01008302,71.028,41.0,31.4,73.528307511128,1,1,437.0,1,1
E,E01007011,69.304,41.5,34.300000000000004,73.50652453782764,1,1,438.0,1,1
E,E01013209,70.182,42.5,32.800000000000004,73.50651440988283,1,1,439.0,1,1
E,E01006638,70.825,43.1,31.7,73.50579483899986,1,1,440.0,1,1
S,S01012786,73.4870329871432,41.0,29.0,73.4870329871432,1,1,441.0,1,1
E,E01017040,72.083,42.3,29.5,73.4813479769391,1,1,442.0,1,1
E,E01006470,69.975,39.2,33.1,73.4807149205697,1,1,443.0,1,1
E,E01005683,72.47,45.1,28.799999999999997,73.46266317289688,1,1,444.0,1,1
E,E01006412,70.402,46.6,32.300000000000004,73.44680052170743,1,1,445.0,1,1
E,E01013278,70.656,44.9,31.8,73.41502457960436,1,1,446.0,1,1
N,95ZZ08W1,42.46171593572217,19.3,29.3,73.40836770444844,2,1,447.0,1,1
E,E01012060,71.336,47.199999999999996,30.599999999999998,73.39661030101261,1,1,448.0,1,1
S,S01010353,73.37591783956235,39.0,32.0,73.37591783956235,1,1,449.0,1,1
E,E01013726,71.184,43.8,30.8,73.36790678132311,1,1,450.0,1,1
E,E01005088,72.174,44.2,29.099999999999998,73.363732001218,1,1,451.0,1,1
E,E01026093,70.442,35.9,32.0,73.33537539354768,1,1,452.0,1,1
S,S01009471,73.31727628322429,43.0,34.0,73.31727628322429,1,1,453.0,1,1
S,S01009860,73.27416962421808,40.0,30.0,73.27416962421808,1,1,454.0,1,1
S,S01010055,73.20812904729534,35.0,31.0,73.20812904729534,1,1,455.0,1,1
E,E01013212,70.09,44.4,32.300000000000004,73.19042878127911,1,1,456.0,1,1
E,E01005257,71.224,40.2,30.3,73.16028611982371,1,1,457.0,1,1
N,95GG25S1,32.40862691993483,13.1,35.5,73.14648814841331,3,1,458.0,1,1
E,E01010666,73.106,38.7,27.0,73.11950730525133,1,1,459.0,1,1
E,E01012252,70.272,48.1,31.8,73.09949012984643,1,1,460.0,1,1
E,E01007123,71.032,42.5,30.5,73.09871442828441,1,1,461.0,1,1
E,E01006821,69.907,40.5,32.4,73.08815466173618,1,1,462.0,1,1
E,E01007736,70.649,47.699999999999996,31.1,73.07258828284176,1,1,463.0,1,1
E,E01011375,73.056,39.0,26.900000000000002,73.03032432376926,1,1,464.0,1,1
E,E01005680,69.961,37.8,32.1,72.98823339372386,1,1,465.0,1,1
N,95GG26S2,37.03027058671724,15.8,32.4,72.9688963426487,2,1,466.0,1,1
N,95BB12S1,42.02600126818708,18.4,29.2,72.95702550340938,2,1,467.0,1,1
E,E01033676,70.653,41.699999999999996,30.8,72.93158180001721,1,1,468.0,1,1
S,S01007485,72.91535884250314,41.0,28.0,72.91535884250314,1,1,469.0,1,1
E,E01012893,72.204,40.300000000000004,28.1,72.90740546340692,1,1,470.0,1,1
N,95DD05W1,40.0584491759357,19.0,30.4,72.88973308044096,2,1,471.0,1,1
S,S01011230,72.86829709357794,40.0,33.0,72.86829709357794,1,1,472.0,1,1
S,S01010230,72.85291719687359,42.0,33.0,72.85291719687359,1,1,473.0,1,1
S,S01010160,72.84183996584638,38.0,31.0,72.84183996584638,1,1,474.0,1,1
E,E01006453,68.706,42.1,33.900000000000006,72.82275430199401,1,1,475.0,1,1
E,E01016868,69.404,41.0,32.7,72.81913070073466,1,1,476.0,1,1
E,E01010029,70.309,44.6,31.1,72.79320882211859,1,1,477.0,1,1
N,95VV08W1,46.17878038865458,27.0,26.4,72.78015431872161,1,1,478.0,1,1
E,E01011294,71.263,38.6,29.4,72.75945268734867,1,1,479.0,1,1
E,E01007575,69.904,40.5,31.7,72.74900518215857,1,1,480.0,1,1
E,E01024877,72.339,42.5,27.500000000000004,72.72974894338091,1,1,481.0,1,1
E,E01013818,70.39,47.0,30.8,72.71547357010488,1,1,482.0,1,1
E,E01006952,66.597,39.5,37.1,72.62890847464898,1,1,483.0,1,1
E,E01027819,70.853,43.4,29.799999999999997,72.61494499256771,1,1,484.0,1,1
S,S01010128,72.61181953606695,42.0,24.0,72.61181953606695,1,1,485.0,1,1
E,E01008485,69.647,45.300000000000004,31.8,72.58592494469355,1,1,486.0,1,1
N,95HH11W1,33.3754771274511,11.6,34.4,72.57058349552885,2,1,487.0,1,1
N,95VV03W1,37.28799268297194,14.6,31.9,72.56862526661924,2,1,488.0,1,1
E,E01008122,70.813,39.6,29.7,72.53397905404812,1,1,489.0,1,1
N,95MM26S1,35.78612810717404,16.4,32.8,72.49819134823798,2,1,490.0,1,1
E,E01006735,69.181,41.4,32.300000000000004,72.44349957599275,1,1,491.0,1,1
E,E01007577,70.656,35.9,29.7,72.40497147953772,1,1,492.0,1,1
N,95YY19W1,33.939817292737075,14.8,33.9,72.40395322447974,2,1,493.0,1,1
E,E01007737,68.626,42.0,33.1,72.3722358249357,1,1,494.0,1,1
N,95LL09S2,32.74688423183004,11.2,34.6,72.33026154258566,3,1,495.0,1,1
N,95MM04W1,30.85040431334904,13.0,35.8,72.31712561451617,3,1,496.0,1,1
E,E01010800,68.848,39.300000000000004,32.6,72.31416534535282,1,1,497.0,1,1
E,E01005448,69.837,36.8,30.9,72.30916886095144,1,1,498.0,1,1
S,S01012065,72.3037067954859,42.0,25.0,72.3037067954859,1,1,499.0,1,1
E,E01012857,70.567,42.6,29.599999999999998,72.28374203050208,1,1,500.0,1,1
S,S01010056,72.27323825058089,38.0,25.0,72.27323825058089,1,1,501.0,1,1
N,95YY11W1,36.726315804049,17.7,32.0,72.25996214725667,2,1,502.0,1,1
E,E01006633,69.246,41.9,31.8,72.25642152189944,1,1,503.0,1,1
E,E01012084,69.417,45.6,31.5,72.25263965654776,1,1,504.0,1,1
E,E01007019,67.849,45.4,34.0,72.1666514867822,1,1,505.0,1,1
W,W01001428,73.7,43.0,31.0,72.14232692121897,1,1,506.0,1,1
E,E01014727,71.15,40.1,28.299999999999997,72.13752466850478,1,1,507.0,1,1
E,E01012678,72.165,36.0,26.5,72.10579472913595,1,1,508.0,1,1
E,E01026173,68.992,42.1,31.900000000000002,72.09580639732314,1,1,509.0,1,1
E,E01011667,71.544,43.1,27.500000000000004,72.07649402786643,1,1,510.0,1,1
N,95LL02S2,46.00567391143209,21.4,25.9,72.05159490980373,1,1,511.0,1,1
E,E01015153,68.64,41.099999999999994,32.4,72.04705531839426,1,1,512.0,1,1
E,E01014832,67.78,41.4,33.800000000000004,72.01375835700165,1,1,513.0,1,1
E,E01005067,70.425,36.3,29.2,71.97466895375598,1,1,514.0,1,1
E,E01005261,71.336,41.099999999999994,27.6,71.9536773009174,1,1,515.0,1,1
N,95GG17S3,35.69761922868675,15.4,32.4,71.95342541155813,2,1,516.0,1,1
E,E01006699,68.487,38.4,32.4,71.92133456106882,1,1,517.0,1,1
E,E01012856,68.654,41.4,32.1,71.91426587853213,1,1,518.0,1,1
E,E01033471,68.771,48.0,31.900000000000002,71.91420974785308,1,1,519.0,1,1
E,E01010456,68.126,49.6,33.0,71.91328591014356,1,1,520.0,1,1
E,E01019140,68.578,40.0,32.2,71.8999141186874,1,1,521.0,1,1
W,W01000144,69.2,43.0,36.0,71.83207231554393,1,1,522.0,1,1
S,S01012069,71.80971580175861,36.0,31.0,71.80971580175861,1,1,523.0,1,1
S,S01008001,71.79841140442694,37.0,28.0,71.79841140442694,1,1,524.0,1,1
S,S01008712,71.79794094031965,36.0,32.0,71.79794094031965,1,1,525.0,1,1
E,E01012045,69.039,43.1,31.2,71.79774213255777,1,1,526.0,1,1
E,E01007338,66.116,37.8,36.1,71.75269104145691,1,1,527.0,1,1
E,E01012304,69.177,40.5,30.8,71.71874625876015,1,1,528.0,1,1
E,E01006700,70.028,37.4,29.299999999999997,71.69655011481672,1,1,529.0,1,1
E,E01033688,70.428,39.5,28.599999999999998,71.68854746662568,1,1,530.0,1,1
E,E01007278,70.127,36.7,29.099999999999998,71.68170330680525,1,1,531.0,1,1
E,E01006544,69.599,38.800000000000004,30.0,71.68072333841666,1,1,532.0,1,1
E,E01012785,68.953,40.300000000000004,31.1,71.67897779641089,1,1,533.0,1,1
E,E01008702,67.052,39.2,34.2,71.60794869601493,1,1,534.0,1,1
E,E01006706,68.114,40.2,32.300000000000004,71.56674109189973,1,1,535.0,1,1
N,95GG50S3,42.03593016818729,16.3,28.0,71.5326228676659,2,1,536.0,1,1
E,E01012879,70.445,40.699999999999996,28.199999999999996,71.51012537298247,1,1,537.0,1,1
N,95RR13W1,31.782901418275987,13.9,34.5,71.47638274195454,3,1,538.0,1,1
S,S01009986,71.47571624826412,42.0,29.0,71.47571624826412,1,1,539.0,1,1
E,E01006967,65.193,36.5,37.1,71.47523564272154,1,1,540.0,1,1
E,E01009109,71.102,44.3,27.0,71.47281189557711,1,1,541.0,1,1
E,E01010777,67.63,33.300000000000004,32.9,71.45762281253637,1,1,542.0,1,1
S,S01010120,71.45306040161371,40.0,24.0,71.45306040161371,1,1,543.0,1,1
E,E01006518,68.396,39.6,31.5,71.413679570082,1,1,544.0,1,1
E,E01007010,67.539,39.300000000000004,32.9,71.38284772157812,1,1,545.0,1,1
N,95GG45S2,34.6196090550861,12.4,32.6,71.37065066406515,2,1,546.0,1,1
S,S01007701,71.34708393491553,35.0,33.0,71.34708393491553,1,1,547.0,1,1
S,S01010890,71.3429527448968,43.0,29.0,71.3429527448968,1,1,548.0,1,1
E,E01007303,66.713,42.9,34.1,71.28129317291814,1,1,549.0,1,1
S,S01009985,71.26778951537678,42.0,27.0,71.26778951537678,1,1,550.0,1,1
E,E01007204,67.045,41.199999999999996,33.5,71.26551239925233,1,1,551.0,1,1
N,95SS25W1,38.98573439314767,16.8,29.7,71.2370170927698,2,1,552.0,1,1
E,E01008426,69.406,41.099999999999994,29.4,71.2335478092224,1,1,553.0,1,1
E,E01005228,69.965,39.800000000000004,28.4,71.21190284412475,1,1,554.0,1,1
N,95GG16S1,38.48055411062814,15.8,30.0,71.21006537911727,2,1,555.0,1,1
E,E01005610,71.406,43.5,25.900000000000002,71.19353456826724,1,1,556.0,1,1
N,95QQ01W1,34.7001962029162,15.6,32.4,71.19339610414252,2,1,557.0,1,1
E,E01012381,67.435,42.0,32.6,71.15309717475917,1,1,558.0,1,1
E,E01011750,68.664,39.900000000000006,30.5,71.15291865477715,1,1,559.0,1,1
E,E01015046,66.194,36.3,34.699999999999996,71.14341524318623,1,1,560.0,1,1
E,E01012254,67.217,44.4,32.9,71.11825893818734,1,1,561.0,1,1
E,E01006775,67.548,42.0,32.300000000000004,71.10165646022527,1,1,562.0,1,1
S,S01013201,71.08853133956893,39.0,25.0,71.08853133956893,1,1,563.0,1,1
S,S01009844,71.08003032421317,35.0,27.0,71.08003032421317,1,1,564.0,1,1
N,95GG08S2,38.29749050383852,17.6,30.0,71.07057220251465,2,1,565.0,1,1
S,S01011581,71.06808741707552,35.0,28.0,71.06808741707552,1,1,566.0,1,1
E,E01006411,67.76,37.1,31.8,71.03536893767993,1,1,567.0,1,1
S,S01010221,71.03280816449275,37.0,28.0,71.03280816449275,1,1,568.0,1,1
E,E01033110,69.271,36.4,29.2,71.0264221958897,1,1,569.0,1,1
S,S01011656,71.02005605472863,37.0,27.0,71.02005605472863,1,1,570.0,1,1
E,E01007009,66.265,40.6,34.300000000000004,71.00936518154023,1,1,571.0,1,1
S,S01010873,70.97849140547677,37.0,32.0,70.97849140547677,1,1,572.0,1,1
N,95NN18S1,32.38152927587174,13.3,33.7,70.97788735362727,3,1,573.0,1,1
E,E01012680,69.964,40.9,27.900000000000002,70.97059230647929,1,1,574.0,1,1
S,S01010492,70.96093168696618,39.0,26.0,70.96093168696618,1,1,575.0,1,1
E,E01012131,65.566,39.300000000000004,35.3,70.91597154516366,1,1,576.0,1,1
E,E01020807,65.527,40.300000000000004,35.3,70.88392507761012,1,1,577.0,1,1
S,S01010361,70.84612911518457,35.0,34.0,70.84612911518457,1,1,578.0,1,1
N,95LL08S2,40.1916368060205,17.9,28.6,70.84326853351769,2,1,579.0,1,1
E,E01024615,66.056,38.1,34.300000000000004,70.83762898362511,1,1,580.0,1,1
S,S01011475,70.82559511357547,36.0,32.0,70.82559511357547,1,1,581.0,1,1
N,95GG25S3,34.680837564190256,15.1,32.1,70.82065286116543,2,1,582.0,1,1
E,E01012876,69.66,39.2,28.1,70.81698973376061,1,1,583.0,1,1
E,E01007979,69.517,43.0,28.299999999999997,70.7956815527373,1,1,584.0,1,1
S,S01010133,70.75622702700541,37.0,30.0,70.75622702700541,1,1,585.0,1,1
N,95LL08S1,37.41334506485889,17.7,30.3,70.75485171377144,2,1,586.0,1,1
E,E01016866,66.456,39.7,33.4,70.7334308020944,1,1,587.0,1,1
E,E01008438,67.144,41.6,32.2,70.72159015787261,1,1,588.5,1,1
E,E01011780,67.144,37.6,32.2,70.72159015787261,1,1,588.5,1,1
E,E01011347,71.407,40.300000000000004,24.9,70.71337860586507,1,1,590.0,1,1
E,E01009113,69.379,39.2,28.299999999999997,70.68228635985555,1,1,591.0,1,1
E,E01005089,68.892,40.400000000000006,29.099999999999998,70.66689850094313,1,1,592.0,1,1
W,W01001209,74.8,45.0,27.0,70.63136896868741,1,1,593.0,1,1
E,E01006877,65.324,32.9,35.099999999999994,70.62092357213278,1,1,594.0,1,1
E,E01004787,67.018,43.5,32.2,70.61805541654579,1,1,595.0,1,1
E,E01013632,69.112,37.6,28.599999999999998,70.60718461276775,1,1,596.0,1,1
N,95GG50S2,37.68411575398606,14.8,30.0,70.60318497134818,2,1,597.0,1,1
E,E01010679,71.145,36.6,25.0,70.54618984691881,1,1,598.0,1,1
E,E01019578,65.469,38.0,34.5,70.45148409506919,1,1,599.0,1,1
E,E01014108,68.039,41.699999999999996,30.099999999999998,70.4469624029449,1,1,600.0,1,1
E,E01012445,64.638,41.099999999999994,35.8,70.39391879159786,1,1,601.0,1,1
E,E01033220,66.09,33.2,33.300000000000004,70.38458926299901,1,1,602.0,1,1
E,E01008913,67.372,47.8,31.1,70.37986330404813,1,1,603.0,1,1
E,E01020979,68.356,35.9,29.4,70.37075829816554,1,1,604.0,1,1
N,95VV28S2,37.98929812060311,17.6,29.6,70.35840898539269,2,1,605.0,1,1
E,E01006546,68.39,35.4,29.299999999999997,70.35059847756803,1,1,606.0,1,1
E,E01007207,66.329,39.6,32.800000000000004,70.34048775645229,1,1,607.0,1,1
E,E01012754,67.14,34.0,31.4,70.3335212073289,1,1,608.0,1,1
E,E01012639,67.54,41.3,30.7,70.32551855913788,1,1,609.0,1,1
E,E01013144,65.021,37.1,35.0,70.32384940370082,1,1,610.0,1,1
E,E01013203,69.562,41.9,27.200000000000003,70.30358281270007,1,1,611.0,1,1
N,95NN01S1,33.026630688469226,14.6,32.7,70.27614308836152,2,1,612.0,1,1
E,E01009607,67.115,41.9,31.3,70.26488083325296,1,1,613.0,1,1
N,95GG39S1,34.26264217378154,12.6,31.9,70.26332952671679,2,1,614.0,1,1
S,S01010216,70.24964430072625,38.0,34.0,70.24964430072625,1,1,615.0,1,1
S,S01009636,70.20949015575998,38.0,33.0,70.20949015575998,1,1,616.0,1,1
E,E01013638,69.014,42.0,27.900000000000002,70.1899732250469,1,1,617.0,1,1
S,S01010177,70.17497274958298,42.0,28.0,70.17497274958298,1,1,618.0,1,1
E,E01005205,68.922,39.4,28.000000000000004,70.16247419646223,1,1,619.0,1,1
E,E01011999,66.571,44.1,32.0,70.15455806278474,1,1,620.0,1,1
E,E01025582,67.619,33.4,30.2,70.149944365192,1,1,621.0,1,1
E,E01006548,69.609,39.5,26.8,70.1498118479442,1,1,622.0,1,1
E,E01027874,67.147,43.0,31.0,70.14688207072325,1,1,623.0,1,1
S,S01009776,70.13348164033737,40.0,28.0,70.13348164033737,1,1,624.0,1,1
S,S01008757,70.13011749710543,34.0,27.0,70.13011749710543,1,1,625.0,1,1
E,E01013692,67.708,42.5,30.0,70.12688051421807,1,1,626.0,1,1
E,E01008841,67.875,39.0,29.7,70.11981183168142,1,1,627.0,1,1
N,95VV10S1,33.76081873232477,12.0,32.1,70.11960500331008,2,1,628.0,1,1
N,95GG06S1,40.16676594533776,16.7,28.0,70.10833291943568,2,1,629.0,1,1
S,S01009935,70.10450257859264,37.0,31.0,70.10450257859264,1,1,630.0,1,1
S,S01013166,70.10375391639437,38.0,31.0,70.10375391639437,1,1,631.0,1,1
N,95GG07S3,32.643624204105095,12.1,32.8,70.10362554888196,3,1,632.0,1,1
E,E01006444,67.855,41.199999999999996,29.7,70.10337774575652,1,1,633.0,1,1
N,95ZZ10W1,36.06907840555496,18.0,30.6,70.0885221019431,2,1,634.0,1,1
E,E01006791,66.9,38.9,31.3,70.08821440956038,1,1,635.0,1,1
E,E01012601,66.894,41.199999999999996,31.3,70.08328418378291,1,1,636.0,1,1
S,S01009983,70.08172605642095,40.0,25.0,70.08172605642095,1,1,637.0,1,1
E,E01032755,67.169,35.3,30.8,70.06876403190094,1,1,638.0,1,1
S,S01012502,70.06870975371986,41.0,26.0,70.06870975371986,1,1,639.0,1,1
N,95VV07S1,37.28563490866631,17.7,29.8,70.0608839811435,2,1,640.0,1,1
E,E01005130,68.324,37.5,28.799999999999997,70.05587716066668,1,1,641.0,1,1
S,S01007803,70.03985689328529,38.0,27.0,70.03985689328529,1,1,642.0,1,1
S,S01010150,70.03886351524197,37.0,27.0,70.03886351524197,1,1,643.0,1,1
E,E01006357,69.187,38.4,27.200000000000003,69.99544370160834,1,1,644.0,1,1
E,E01012783,68.061,36.7,29.099999999999998,69.98406223076387,1,1,645.0,1,1
E,E01019301,66.119,40.1,32.4,69.97553878756156,1,1,646.0,1,1
E,E01010107,67.581,39.2,29.9,69.97442630192518,1,1,647.0,1,1
E,E01013279,67.405,36.4,30.2,69.97409964579565,1,1,648.0,1,1
E,E01006614,67.776,35.199999999999996,29.5,69.94226757301351,1,1,649.0,1,1
E,E01013725,68.881,40.0,27.6,69.93639325363685,1,1,650.0,1,1
E,E01006556,70.045,39.7,25.6,69.93090172106878,1,1,651.0,1,1
E,E01008839,66.767,39.5,31.2,69.93082997148998,1,1,652.0,1,1
E,E01006771,66.012,35.199999999999996,32.4,69.88761642786338,1,1,653.0,1,1
E,E01009539,66.621,37.9,31.3,69.85895891090811,1,1,654.0,1,1
S,S01010313,69.84864773681662,41.0,29.0,69.84864773681662,1,1,655.0,1,1
