SOA2001,MDM_rank,Income_perc,Empl_perc,overall_imd_score,new_rank,agreement,2010_income_score
95VV11S1,686,12.0,14.5,10.028191571079203,686.0,True,21.0
95VV11S2,557,14.5,16.4,14.254031045822167,557.0,True,20.0
95VV12S1,147,18.4,24.2,35.73742895953692,145.0,False,44.0
95VV12S2,237,15.3,27.0,28.175584778142134,237.0,True,39.0
95VV13S1,334,16.8,15.8,22.717424069382762,335.0,False,18.0
95VV13S2,504,14.9,14.9,16.211255329627342,504.0,True,19.0
95VV14S1,326,14.6,23.5,23.301869301264965,326.0,True,27.0
95VV14S2,279,16.4,21.1,25.632731159838066,279.0,True,23.0
95VV15S1,70,19.2,34.8,46.68529895576916,70.0,True,54.0
95VV15S2,551,9.7,19.7,14.400880540492889,551.0,True,25.0
95VV16W1,243,17.6,22.5,27.64415028113024,243.0,True,27.0
95VV17S1,249,17.9,21.8,27.2726680510956,250.0,False,39.0
95VV17S2,100,25.9,24.2,41.21969519628741,103.0,False,35.0
95VV18S1,540,13.6,16.9,14.911235678688952,540.0,True,18.0
95VV18S2,258,12.7,28.7,26.939674727461462,257.0,False,34.0
95VV19S1,500,11.4,19.6,16.33611478980356,500.0,True,25.0
95VV19S2,113,18.3,32.2,39.47800840753919,113.0,True,34.0
95VV20W1,336,14.7,17.8,22.716162926575475,336.0,True,20.0
95VV21S1,378,16.6,17.3,21.12427851998216,378.0,True,25.0
95VV21S2,587,11.7,12.7,13.093661184654849,588.0,False,14.000000000000002
95VV22W1,111,22.3,20.3,39.73389839847362,111.0,True,28.000000000000004
95VV23W1,385,15.5,18.9,20.904244094770515,385.0,True,23.0
95VV24S1,620,13.4,15.0,12.190844321652406,620.0,True,18.0
95VV24S2,244,16.4,25.3,27.57429315040156,244.0,True,35.0
95VV25S1,94,25.9,25.0,42.0521689526754,95.0,False,41.0
95VV25S2,220,20.3,18.7,28.98797536158285,221.0,False,24.0
95VV26W1,284,17.8,18.2,25.449194584319148,284.0,True,27.0
95VV27W1,207,14.0,27.1,30.054545793342943,207.0,True,35.0
95VV28S1,400,13.2,22.7,20.26538997498757,400.0,True,25.0
95VV28S2,126,17.6,29.6,37.9892981206031,125.0,False,34.0
95VV29W1,322,18.1,15.0,23.594969041143813,322.0,True,20.0
95VV30S1,710,9.9,16.2,8.86740535410614,710.0,True,13.0
95VV30S2,370,12.3,23.0,21.336966268237166,370.0,True,33.0
95WW01S1,451,11.2,23.6,18.08299450571587,450.0,False,23.0
95WW01S2,428,13.3,19.9,18.888567596737595,428.0,True,22.0
95WW02S1,489,11.8,22.7,16.816307405473058,489.0,True,26.0
95WW02S2,571,13.6,15.6,13.851877262268541,571.0,True,21.0
95WW03S1,324,12.3,25.6,23.48746885770257,324.0,True,31.0
95WW03S2,732,8.9,14.4,8.086063178963572,732.0,True,11.0
95WW04S1,486,11.0,19.1,16.923827105174805,486.0,True,24.0
95WW04S2,654,8.7,17.0,10.883362731159178,654.0,True,11.0
95WW05S1,705,8.0,13.3,9.036241120824963,705.0,True,14.000000000000002
95WW05S2,507,9.9,21.1,16.155461313059913,507.0,True,24.0
95WW06S1,653,10.7,10.1,11.035184522395486,653.0,True,9.0
95WW06S2,800,9.7,10.1,5.704520553171609,800.0,True,8.0
95WW07S1,777,8.6,10.8,6.772045426641628,777.0,True,9.0
95WW07S2,748,7.0,12.2,7.537793793562656,748.0,True,9.0
95WW08S1,754,7.3,14.0,7.44400403659577,754.0,True,14.000000000000002
95WW08S2,759,6.4,14.3,7.335791447405313,759.0,True,14.000000000000002
95WW09S1,165,15.1,30.4,34.15544640264889,165.0,True,42.0
95WW09S2,782,4.8,13.6,6.568100866667069,782.0,True,7.000000000000001
95WW10S1,618,10.0,16.9,12.258242487930175,618.0,True,23.0
95WW10S2,469,10.9,23.1,17.507216628330617,469.0,True,28.000000000000004
95WW11S1,802,8.6,9.9,5.677015088301415,802.0,True,8.0
95WW11S2,760,6.8,13.1,7.315161437255652,760.0,True,11.0
95WW12W1,103,16.5,34.7,41.29036437430186,102.0,False,39.0
95WW13S1,799,9.2,10.7,5.788737676298151,799.0,True,11.0
95WW13S2,694,11.8,11.3,9.491175403132276,694.0,True,10.0
95WW14W1,84,17.2,35.1,43.95934969632406,84.0,True,50.0
95WW15S1,724,9.7,14.1,8.34843684536076,724.0,True,15.0
95WW15S2,826,8.2,11.5,5.014617961224913,826.0,True,10.0
95WW16S1,638,7.2,14.6,11.536801995783929,638.0,True,17.0
95WW16S2,195,14.3,28.5,31.04399416124811,195.0,True,31.0
95WW17W1,495,9.0,21.9,16.551127664039306,495.0,True,22.0
95WW18W1,517,11.6,16.9,15.699707540561981,516.0,False,19.0
95WW19S1,779,9.6,14.9,6.6698397141119905,779.0,True,12.0
95WW19S2,878,6.9,6.8,2.852216988603908,878.0,True,3.0
95WW19S3,871,7.9,6.9,3.2822257887967945,871.0,True,3.0
95WW20S1,745,9.5,12.6,7.733261251389379,745.0,True,11.0
95WW20S2,792,9.1,8.4,6.0546679205769625,792.0,True,9.0
95WW20S3,839,6.3,9.5,4.68840303538952,839.0,True,6.0
95WW21S1,117,15.6,32.2,39.175190891853156,117.0,True,45.0
95WW21S2,462,12.7,18.3,17.779998645788975,462.0,True,25.0
95WW22S1,722,8.4,12.4,8.379634149257445,722.0,True,15.0
95WW22S2,193,12.5,28.5,31.54732012762871,193.0,True,41.0
95WW23S1,628,10.5,17.2,11.908920412331204,628.0,True,21.0
95WW23S2,886,5.8,4.6,2.133991112628778,886.0,True,4.0
95WW24S1,319,12.5,25.8,23.94392870323378,319.0,True,31.0
95WW24S2,184,14.7,28.5,32.459675150184815,184.0,True,45.0
95WW25W1,135,15.8,33.8,37.04142327941329,135.0,True,38.0
95XX01S1,863,7.7,10.0,3.796515506475209,863.0,True,6.0
95XX01S2,830,10.5,10.9,4.894256789068129,830.0,True,7.000000000000001
95XX01S3,737,11.0,13.6,7.910319786692171,737.0,True,9.0
95XX02W1,840,10.6,8.5,4.679278496385304,840.0,True,7.000000000000001
95XX03S1,751,9.4,12.2,7.489152152676463,751.0,True,8.0
95XX03S2,847,10.4,8.9,4.458009491125914,847.0,True,6.0
95XX04S1,864,8.0,9.0,3.770400003119078,864.0,True,7.000000000000001
95XX04S2,714,10.2,15.1,8.813452454953842,714.0,True,15.0
95XX05W1,585,11.8,17.2,13.18782399977205,585.0,True,19.0
95XX06S1,354,14.4,20.7,21.993465858254318,354.0,True,28.999999999999996
95XX06S2,523,13.3,17.8,15.514646404150357,523.0,True,16.0
95XX07S1,726,11.5,15.0,8.335079517255283,726.0,True,10.0
95XX07S2,868,8.6,10.9,3.4069706393704164,868.0,True,12.0
95XX08S1,776,10.2,12.1,6.78080836236778,776.0,True,10.0
95XX08S2,789,10.1,13.5,6.292142071777965,789.0,True,7.000000000000001
95XX09S1,798,8.3,14.4,5.820229228939124,798.0,True,18.0
95XX09S2,788,10.8,13.6,6.3126774383199455,788.0,True,14.000000000000002
95XX10S1,307,17.1,19.6,24.565976841335758,307.0,True,27.0
95XX10S2,702,11.4,10.8,9.071363718758452,702.0,True,9.0
95XX10S3,356,14.6,19.3,21.93936744046973,356.0,True,26.0
95XX11S1,497,14.2,16.5,16.481931273573792,497.0,True,20.0
95XX11S2,602,11.9,14.2,12.758575273177067,602.0,True,15.0
95XX11S3,134,17.8,28.1,37.18325466408414,134.0,True,38.0
95XX12W1,756,9.6,12.0,7.408092485190163,756.0,True,6.0
95XX13W1,824,7.6,9.7,5.061232536151773,824.0,True,5.0
95XX14W1,762,9.1,8.1,7.271669808218942,763.0,False,4.0
95XX15W1,317,13.0,24.9,23.965193038116606,317.0,True,34.0
95XX16W1,768,10.3,14.2,7.000916686318098,768.0,True,11.0
95XX17S1,174,16.2,27.2,33.28489249323247,174.0,True,28.000000000000004
95XX17S2,632,12.2,15.0,11.758597107090672,632.0,True,16.0
95XX18W1,647,13.0,12.6,11.221795048240148,647.0,True,16.0
95XX19W1,816,9.0,10.4,5.340633991898033,816.0,True,8.0
95XX20S1,250,16.4,23.9,27.274475112318733,248.0,False,25.0
95XX20S2,480,15.1,8.4,17.14128433961588,479.0,False,6.0
95XX21W1,818,9.7,13.8,5.254477257905181,818.0,True,10.0
95XX22W1,532,14.2,17.0,15.163758907217058,532.0,True,15.0
95XX23W1,530,12.4,15.9,15.28718850434875,530.0,True,19.0
95XX24S1,855,7.0,10.8,4.081963588271163,855.0,True,5.0
95XX24S2,731,11.3,15.6,8.212437867790497,730.0,False,12.0
95XX25W1,242,16.0,23.5,27.660684588753693,242.0,True,32.0
95YY01W1,422,13.1,17.6,19.23572659659485,422.0,True,24.0
95YY02W1,312,13.1,29.2,24.307497214769974,312.0,True,31.0
95YY03W1,461,13.4,15.2,17.784439728352623,461.0,True,16.0
95YY04W1,438,11.9,24.0,18.752017714641454,437.0,False,28.999999999999996
95YY05W1,316,13.6,27.3,24.053105095462577,316.0,True,24.0
95YY06W1,383,10.7,24.4,20.998301526711387,383.0,True,31.0
95YY07W1,395,13.8,19.6,20.33664511717113,396.0,False,28.999999999999996
95YY08W1,311,14.4,21.4,24.40828080518327,311.0,True,28.000000000000004
95YY09W1,323,11.5,28.2,23.554592161325708,323.0,True,17.0
95YY10W1,512,11.9,15.5,15.956941023823543,513.0,False,12.0
95YY11W1,138,17.7,32.0,36.726315804049,138.0,True,34.0
95YY12W1,573,12.6,15.0,13.76699337996802,573.0,True,19.0
95YY13S1,529,9.9,21.4,15.395546343651398,529.0,True,37.0
95YY13S2,188,13.7,33.0,31.893093273500472,188.0,True,36.0
95YY14S1,264,15.1,24.0,26.556525656038247,264.0,True,27.0
95YY14S2,445,12.4,21.8,18.30723413941213,445.0,True,25.0
95YY15S1,47,21.3,41.7,51.66613903686483,47.0,True,13.0
95YY15S2,46,18.8,41.3,52.0179809001849,46.0,True,49.0
95YY16W1,452,11.4,17.3,17.97151786495686,455.0,False,18.0
95YY17W1,257,16.0,19.4,26.935898368217007,258.0,False,22.0
95YY18W1,289,13.4,20.8,25.104439669060632,290.0,False,28.000000000000004
95YY19W1,168,14.8,33.9,33.939817292737075,168.0,True,28.999999999999996
95YY20W1,280,14.9,23.3,25.618691364445645,280.0,True,26.0
95YY21W1,379,13.6,15.4,21.06274383216462,381.0,False,18.0
95ZZ01W1,376,14.1,21.2,21.167261188947162,375.0,False,27.0
95ZZ02W1,37,20.7,44.6,54.43601762237555,37.0,True,57.99999999999999
95ZZ03W1,152,14.8,37.1,35.10519867045563,152.0,True,49.0
95ZZ04W1,333,13.9,22.1,22.936090090624138,333.0,True,28.000000000000004
95ZZ05W1,148,18.2,25.4,35.68478946380327,150.0,False,32.0
95ZZ06W1,1,25.8,53.0,75.19204448526636,1.0,True,72.0
95ZZ07W1,166,18.1,27.7,34.05898712547771,166.0,True,37.0
95ZZ08W1,90,19.3,29.3,42.461715935722175,90.0,True,39.0
95ZZ09W1,201,14.3,30.3,30.520837379052388,201.0,True,39.0
95ZZ10W1,141,18.0,30.6,36.069078405554954,141.0,True,35.0
95ZZ11W1,304,13.7,20.1,24.605884898342897,305.0,False,24.0
95ZZ12W1,175,14.4,31.6,33.24017433632207,175.0,True,36.0
95ZZ13W1,299,14.7,21.4,24.7510900538909,299.0,True,25.0
95ZZ14S1,236,13.6,31.0,28.23416121750807,236.0,True,36.0
95ZZ14S2,477,12.3,23.6,17.28983880913663,477.0,True,22.0
95ZZ15W1,266,15.4,23.3,26.488169489107985,266.0,True,31.0
95ZZ16S1,205,17.7,24.7,30.275606680945078,205.0,True,34.0
95ZZ16S2,170,14.3,38.4,33.84558938403281,170.0,True,39.0
