gss-code,constituency-name,pcon-deprivation-score,label,desc,low-deprivation,medium-deprivation,high-deprivation,pcon-imd-pop-quintile,pcon-imd-pop-decile
E14000653,Crewe and Nantwich,19.81589496204526,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.49636565454024634,0.29807898882841594,0.20555535663133773,3,6
W07000041,Ynys Môn,19.77929441595097,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2844252816127236,0.601958796739146,0.11361592164813043,3,6
E14000947,South Swindon,19.74013696684202,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4872243708415052,0.3253019777480433,0.18747365141045144,3,6
E14000644,Colchester,19.687278293402404,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3555491602113661,0.5259451119584942,0.11850572783013966,3,6
S14000044,Livingston,19.646789384166386,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4390182296429847,0.4341581528224156,0.12682361753459975,3,6
E14000593,Brentford and Isleworth,19.61859481988251,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.34583437101712544,0.5821918811620105,0.07197374782086403,3,6
E14000834,Newcastle-under-Lyme,19.59796715601946,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4337157391478718,0.4619265232029213,0.10435773764920687,3,6
S14000022,Edinburgh East,19.543900165265715,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5163621191575714,0.3268251514835431,0.1568127293588856,3,6
S14000028,Falkirk,19.454314145994843,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.42512967268824897,0.44830084063673764,0.12656948667501342,3,6
E14000986,Tamworth,19.432155112443464,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.37567502637433803,0.4863741291245809,0.13795084450108108,3,6
W07000057,Arfon,19.41927864980559,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3356853691449754,0.5444908709577772,0.11982375989724747,3,6
E14001001,Totnes,19.411764711279318,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3233442284534664,0.6260794770342336,0.050576294512300016,3,6
E14000743,Hereford and South Herefordshire,19.403015333287403,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2412483146177996,0.6768101250873446,0.08194156029485578,3,6
E14000741,Hendon,19.253780989601506,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.36743666689929516,0.6074324795868519,0.025130853513853024,3,6
E14000769,Kettering,19.181936664832573,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5130777393491589,0.3683383115862286,0.11858394906461248,3,6
E14000890,Reading West,19.18001993045053,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.37615474275365807,0.5395863636801495,0.08425889356619241,3,6
E14000700,Faversham and Mid Kent,19.173284683916027,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.47343148537640384,0.38132465574030716,0.14524385888328903,3,6
S14000052,Paisley and Renfrewshire North,19.016047881149166,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5110399159663865,0.33371848739495796,0.15524159663865547,3,6
E14000645,Colne Valley,18.989373923376657,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5019851322346786,0.36202179500170417,0.13599307276361727,3,6
S14000043,Linlithgow and East Falkirk,18.985684700594742,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.47543819286450745,0.4209889482519151,0.10357285888357746,3,6
E14000652,Crawley,18.96680220444982,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.28027115266571184,0.7046321913725769,0.015096655961711251,3,6
E14000659,Dartford,18.93044004960016,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3901541991429632,0.49574012214461655,0.11410567871242029,3,6
E14000738,Hazel Grove,18.863448437907927,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4780138493479369,0.3940599475365814,0.12792620311548167,3,6
E14000925,Shipley,18.856589620424998,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.48222210619746253,0.3825092674776797,0.13526862632485773,3,6
E14000531,Aldridge-Brownhills,18.854042679945444,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4759257829589027,0.3852389407859183,0.13883527625517897,3,6
E14000536,Ashford,18.833146133483073,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4004251564254773,0.47029520295202953,0.12927964062249317,3,6
S14000045,Midlothian,18.746261923308126,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4163962794722042,0.5064027687648713,0.0772009517629245,3,6
W07000073,Bridgend,18.73737130468534,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5665115082335329,0.31405548278443113,0.11943300898203593,3,6
E14000634,Chingford and Woodford Green,18.727545716099005,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.35180875819758833,0.5955574360059234,0.052633805796488256,3,6
S14000004,Angus,18.692734712971163,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4123051452156373,0.5028273618673413,0.0848674929170213,3,6
W07000064,Ceredigion,18.58857880949613,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.2635532017332691,0.7197606437856799,0.016686154481050968,3,6
E14000713,Gosport,18.55886677025841,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.48084393635162,0.37724883207038856,0.14190723157799146,3,6
E14000968,Stevenage,18.54521097016368,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.29068288861987934,0.6713935485183565,0.03792356286176414,3,6
W07000042,Delyn,18.46447513082738,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4302712111052459,0.45048720984977103,0.11924157904498309,3,6
E14001060,Yeovil,18.431565258266406,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3640262519362146,0.5466795598413423,0.08929418822244307,3,6
E14000826,Morley and Outwood,18.37497950555645,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.4444455628925753,0.4573099532936061,0.09824448381381864,3,6
E14000847,North Herefordshire,18.373856906307573,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.3792218615668041,0.5682954645144311,0.0524826739187648,3,6
E14001003,Truro and Falmouth,18.368499516291706,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.32991993084000576,0.5895169092069242,0.08056315995307001,3,6
W07000078,Vale of Glamorgan,18.36252913020691,3rd IMD quintile,Constituencies in middle deprivation quintile (20%),0.5484319480920747,0.2940676656882435,0.15750038621968176,3,6
E14000873,Oxford East,18.23698431827723,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4649280945677854,0.41146206340190483,0.12360984203030977,4,7
E14000849,North Shropshire,18.179911365499102,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.3504129551738735,0.602914553855299,0.04667249097082744,4,7
E14000992,The Wrekin,18.160740187415232,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.495479018536024,0.42303029057580865,0.08149069088816736,4,7
E14000640,City of Chester,18.09168219211848,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5778035679439646,0.29725677077449236,0.12493966128154303,4,7
E14000755,Hove,18.01142584205921,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4319189238565014,0.4967163777271372,0.07136469841636138,4,7
E14000855,North West Cambridgeshire,17.857831683607795,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4520987763919097,0.4495834997854617,0.09831772382262861,4,7
E14000843,North East Derbyshire,17.80383053019034,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.48254595598214967,0.39573719584360306,0.12171684817424727,4,7
E14000637,Chorley,17.78665467612221,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5273589748464741,0.3450767154020191,0.12756430975150673,4,7
E14000705,Forest of Dean,17.78275640070961,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.36943428458792354,0.6141943537966228,0.01637136161545369,4,7
E14000799,Ludlow,17.764482769351346,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.3381586833248813,0.6485178184500484,0.013323498225070306,4,7
W07000063,Montgomeryshire,17.746777628088743,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4066135558927668,0.5417615073343449,0.051624936772888215,4,7
E14000988,Taunton Deane,17.698715028323893,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.38422192602465843,0.508863712095968,0.10691436187937355,4,7
E14001006,Tynemouth,17.67007460604236,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.580126467931346,0.27484693365452173,0.1450265984141323,4,7
E14001044,Wirral West,17.641357002262108,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6143100561121067,0.24659948882164576,0.13909045506624754,4,7
E14000641,City of Durham,17.618695275605607,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5299696002141369,0.3523794046230618,0.11765099516280136,4,7
E14000606,Broxbourne,17.60758984253196,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4347618490801372,0.5263291237917056,0.03890902712815716,4,7
E14000598,"Brighton, Pavilion",17.533266088182177,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5661454433334802,0.34255384750913975,0.09130070915738009,4,7
E14000851,North Swindon,17.524017341858347,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6411977467080536,0.23270456937185507,0.12609768392009127,4,7
E14000596,Brigg and Goole,17.50879322644163,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.48336427566807316,0.45326582278481015,0.06336990154711673,4,7
E14000727,Hampstead and Kilburn,17.44123761472743,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.48574999338746794,0.445704499166821,0.06854550744571111,4,7
E14000971,Stockton South,17.424428525705142,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6042908581716343,0.28874774954991,0.10696139227845569,4,7
W07000061,Dwyfor Meirionnydd,17.311896050375196,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.2702329786053003,0.7297670213946997,0.0,4,7
E14000558,Bexleyheath and Crayford,17.28948649981636,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5184322367385488,0.39039823705336063,0.09116952620809067,4,7
E14001055,Worthing West,17.26515287031395,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4872291756150673,0.4328195702769925,0.07995125410794018,4,7
E14000686,Eddisbury,17.26362541037782,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5099086604617902,0.4058270941458182,0.08426424539239162,4,7
E14001034,West Suffolk,17.257263360071374,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.3575187317742109,0.6424812682257891,0.0,4,7
E14000629,Chelsea and Fulham,17.235375601060426,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4460096900996435,0.4958679952463662,0.05812231465399031,4,7
S14000027,Na h-Eileanan an Iar,17.186569946950932,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.2343188622754491,0.7656811377245509,0.0,4,7
E14001043,Wirral South,17.176246704581693,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5769506750292336,0.33443180610183904,0.0886175188689274,4,7
E14000557,Bexhill and Battle,17.16719101060599,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.45759005746857917,0.4762229593982152,0.06618698313320563,4,7
S14000005,Argyll and Bute,17.152614057800246,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4526144171421917,0.46854547571911026,0.07884010713869803,4,7
W07000058,Aberconwy,17.12180132139413,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4186930733224057,0.5543031921185596,0.02700373455903476,4,7
E14000621,Carshalton and Wallington,17.10900144263819,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.52342592682242,0.4155863017147062,0.060987771462873853,4,7
E14000698,Exeter,17.09642735468361,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4828024383961535,0.41487936807761655,0.10231819352622994,4,7
E14001026,Wells,17.081006679371658,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5069939127056081,0.44378966455122393,0.04921642274316798,4,7
S14000007,Banff and Buchan,17.03885025744118,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.45459091057317086,0.47443938389295304,0.0709697055338761,4,7
E14000998,Tooting,17.00212784371006,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.37054044184772683,0.5953806828555779,0.034078875296695274,4,7
W07000068,Brecon and Radnorshire,16.98812968646423,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.46359023290107126,0.5196397334142921,0.016770033684636625,4,7
E14000876,Penistone and Stocksbridge,16.97040046483316,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5556416357700182,0.3341486359360301,0.11020972829395163,4,7
S14000039,"Inverness, Nairn, Badenoch and Strathspey",16.965468980449174,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6026309070103931,0.30435111544026555,0.09301797754934132,4,7
E14000734,Harwich and North Essex,16.906988813234584,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5414662285355226,0.39220634740778126,0.06632742405669609,4,7
S14000008,"Berwickshire, Roxburgh and Selkirk",16.90179724101959,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5332428051116865,0.40864018189856627,0.058117012989747155,4,7
E14000639,Cities of London and Westminster,16.882227236955423,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4695898791316485,0.49457280313604374,0.035837317732307784,4,7
E14000835,Newton Abbot,16.87588539449068,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4852482635528891,0.4949895705653399,0.019762165881771068,4,7
E14000816,Mid Norfolk,16.854427944207714,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4332960522059027,0.5271705472931129,0.03953340050098441,4,7
E14000877,Penrith and The Border,16.85113379491695,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.40342327780659326,0.5801720082506061,0.016404713942800624,4,7
E14000622,Castle Point,16.821148114543682,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.512414800389484,0.416338408427016,0.07124679118350004,4,7
S14000050,Ochil and South Perthshire,16.817364912037693,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6251823877778732,0.24919177180785626,0.12562584041427058,4,7
E14000751,Hornchurch and Upminster,16.79794711572913,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5743461125044786,0.32579720530275885,0.09985668219276245,4,7
E14000939,South Holland and The Deepings,16.746565587141,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.38505525925111345,0.6149447407488866,0.0,4,7
E14000549,Battersea,16.62835797856406,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5065822321339414,0.46529141563758614,0.028126352228472522,4,7
E14000604,Bromley and Chislehurst,16.623597859976588,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6261381174837634,0.2825638847743446,0.09129799774189204,4,7
E14000818,Mid Worcestershire,16.450827503325097,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4916302489074672,0.44956298688960666,0.05880676420292609,4,7
E14000954,South West Wiltshire,16.42259897376319,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4640913931648756,0.4952754380869397,0.04063316874818472,4,7
E14000682,East Worthing and Shoreham,16.41525235363489,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5159107717523836,0.45624537768094503,0.02784385056667133,4,7
E14000692,"Enfield, Southgate",16.389122407781244,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.47293081299320977,0.4971264645371918,0.029942722469598476,4,7
E14000759,Ilford North,16.35815553336392,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5213264599246085,0.4513328475164863,0.027340692558905293,4,7
E14000900,Romford,16.35569741320307,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.424313453406715,0.575686546593285,0.0,4,7
E14000623,Central Devon,16.28722436406364,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.35600791810896926,0.6439920818910307,0.0,4,7
E14000887,Putney,16.241025508928125,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5095483419196719,0.4713449707397589,0.0191066873405692,4,7
S14000017,Dunfermline and West Fife,16.234339158690155,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5497738219690679,0.34688773167371745,0.10333844635721473,4,7
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",16.19557885044804,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5031790334348617,0.47583587154157064,0.0209850950235677,4,7
E14000926,Shrewsbury and Atcham,16.167626520949185,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.48203307089504305,0.438171006992237,0.07979592211272,4,7
E14000829,Newark,16.10957648879899,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5463756967987616,0.3527819720235891,0.10084233117764926,4,7
E14000981,Suffolk Coastal,16.063315220845247,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4463799096782891,0.5219786039614448,0.031641486360266154,4,7
W07000043,Alyn and Deeside,16.051453856464324,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5910681688699757,0.32172962665829524,0.08720220447172905,4,7
S14000054,Perth and North Perthshire,15.962485043402804,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5792904867637964,0.34959596881305066,0.07111354442315296,4,7
E14000957,Southend West,15.960604146727032,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5749174633558808,0.3356956199120326,0.0893869167320866,4,8
E14000949,South West Bedfordshire,15.942750010924568,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5699740432263308,0.3929610823188051,0.037064874454864054,4,8
E14000739,Hemel Hempstead,15.918807717431879,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.44912280701754387,0.5377752892870474,0.013101903695408734,4,8
E14000881,Poole,15.90162551955127,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5589060167063477,0.40039748194181024,0.040696501351842135,4,8
S14000055,"Ross, Skye and Lochaber",15.89901942902684,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.42853240554373456,0.5458191960434757,0.025648398412789694,4,8
E14000932,Somerton and Frome,15.892325030798728,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.44346464861660445,0.5425578228772033,0.013977528506192166,4,8
E14000821,Milton Keynes North,15.881096522544969,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5573650947982499,0.37366310160427807,0.06897180359747204,4,8
E14001007,Uxbridge and South Ruislip,15.837113429655888,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5530311168403337,0.4320908081784653,0.014878074981200988,4,8
S14000020,East Lothian,15.834838816381332,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5905126529087683,0.36564571855448685,0.043841628536744795,4,8
E14001061,York Central,15.817020163736931,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5965581828894029,0.3331017683940239,0.0703400487165733,4,8
E14000731,Harrow East,15.801011667019933,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4992673553833252,0.4837113288053746,0.017021315811300237,4,8
E14000732,Harrow West,15.791265048421355,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.544686251215034,0.455313748784966,0.0,4,8
S14000019,"East Kilbride, Strathaven and Lesmahagow",15.772775492922094,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4743343238361592,0.5016605488550953,0.024005127308745558,4,8
E14000556,Beverley and Holderness,15.76702053915276,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5614433133315422,0.3813674856454807,0.057189201022977185,4,8
E14000706,Fylde,15.761169030121104,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5667230215413633,0.36881390240255785,0.06446307605607884,4,8
E14000710,Gedling,15.753646044220895,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5389500157183276,0.43311327674735406,0.027936707534318348,4,8
E14001031,West Dorset,15.750153776716848,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4532862601927725,0.5324714401773266,0.014242299629900805,4,8
E14000780,Leeds North West,15.62984559391835,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6420109128242989,0.25119106671127156,0.1067980204644295,4,8
E14000748,High Peak,15.62222436492349,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5713314484276866,0.38278332937647036,0.04588522219584314,4,8
S14000025,Edinburgh South West,15.60515212704396,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.62260802538294,0.2629984494178595,0.11439352519920051,4,8
E14001035,West Worcestershire,15.576966968978667,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5270431825208698,0.4378851901473771,0.035071627331753064,4,8
E14000619,Canterbury,15.556338794733177,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6321846704918577,0.272262943185964,0.09555238632217837,4,8
S14000057,Stirling,15.512192786632617,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6734104659802569,0.2058592506103386,0.12073028340940452,4,8
E14000996,Tiverton and Honiton,15.463787234850644,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5028295258170493,0.4971704741829507,0.0,4,8
E14000804,Maidstone and The Weald,15.41315537228944,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.508111334165265,0.4735771254950898,0.018311540339645164,4,8
E14000993,Thirsk and Malton,15.39573704697332,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.4465343153992488,0.5388810301936491,0.014584654407102092,4,8
E14000886,Pudsey,15.332076745296327,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6325166554545257,0.33798094659404093,0.029502397951433345,4,8
E14000617,Cambridge,15.306197529796398,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6007196111332146,0.3615872960957636,0.03769309277102181,4,8
E14000966,Staffordshire Moorlands,15.27788248531543,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5977954077351438,0.3623591934294505,0.0398453988354057,4,8
W07000054,Monmouth,15.232489198369988,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5350179505235089,0.4649820494764912,0.0,4,8
E14001018,Warrington South,15.192064133437212,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6793239606204405,0.22676003966286565,0.09391599971669382,4,8
E14000530,Aldershot,15.065516774696345,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5800053222832595,0.369413978596818,0.05058069911992245,4,8
E14000786,Lewes,14.996791010781529,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5623104185957406,0.4031418627670104,0.03454771863724895,4,8
E14000959,Spelthorne,14.99546810023637,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5577100276431233,0.4422899723568767,0.0,4,8
E14000539,Banbury,14.957919095521275,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6338099737199387,0.30372922803312397,0.0624607982469373,4,8
E14000693,Epping Forest,14.921783902245968,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5626694370238449,0.42024339566636987,0.0170871673097853,4,8
E14000703,Finchley and Golders Green,14.915372312572,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6353850296982301,0.34215054085189783,0.02246442944987208,4,8
E14000590,Braintree,14.83900432994368,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5379782417864223,0.4324814818467851,0.029540276366792587,4,8
E14000545,Basingstoke,14.829738430810647,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5441014285094004,0.4402066779557987,0.01569189353480092,4,8
E14000656,Croydon South,14.717169175651641,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5853494566466118,0.38495119605824135,0.02969934729514684,4,8
E14001027,Welwyn Hatfield,14.638401366208432,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5475454128362419,0.4524545871637581,0.0,4,8
E14000797,Loughborough,14.584903335730983,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6304081999640353,0.34286998741233593,0.026721812623628844,4,8
E14000905,Rugby,14.56525149769255,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5059668835573901,0.47683473309064506,0.017198383351964917,4,8
W07000046,Gower,14.55300897521326,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6150529007671864,0.3451837737552023,0.03976332547761119,4,8
E14000965,Stafford,14.536003222406265,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6625307433619435,0.280811122822868,0.05665813381518848,4,8
E14000624,Central Suffolk and North Ipswich,14.526365107773714,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6115574663450315,0.308594661894016,0.07984787176095245,4,8
E14000630,Cheltenham,14.514859265087882,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6134885572893953,0.28498701200204773,0.1015244307085569,4,8
E14000916,Sefton Central,14.473410198665825,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6597239129376248,0.2931538199347519,0.04712226712762332,4,8
E14001021,Watford,14.468723798735168,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5411396531490416,0.44297659408006257,0.015883752770895813,4,8
E14000858,North West Leicestershire,14.463790224976114,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.662825375684049,0.30476493808572447,0.03240968623022652,4,8
E14000889,Reading East,14.426924017444577,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5906841112437914,0.3736912240624405,0.035624664693768064,4,8
E14000943,South Ribble,14.34489146967106,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6292022935318379,0.3312644603158636,0.039533246152298564,4,8
E14000714,Grantham and Stamford,14.263801712668208,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6044522229861862,0.3542133602407379,0.04133441677307593,4,8
S14000046,Moray,14.246514472209148,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5785013567104988,0.40840116885827593,0.013097474431225213,4,8
E14000935,South Derbyshire,14.229967285406625,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5862801950382711,0.3623124900942561,0.0514073148674728,4,8
E14000946,South Suffolk,14.217942695823066,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5662517806823263,0.4337482193176737,0.0,4,8
S14000023,Edinburgh North and Leith,14.095783242497086,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6315320914450809,0.28318747585372817,0.08528043270119094,4,8
E14000636,Chipping Barnet,13.971072858933061,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6395656891026988,0.33399214472544386,0.02644216617185726,4,8
E14000745,Hertsmere,13.968569553655676,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5747100143920548,0.4098399717877601,0.015450013820185095,4,8
E14000839,North Dorset,13.902309202180025,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.42503374572469577,0.5749662542753042,0.0,4,8
E14000633,Chichester,13.897356320913419,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5320877626257203,0.46791223737427967,0.0,4,8
E14000583,Bosworth,13.887860756992726,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6240626969865178,0.36376294818842964,0.012174354825052452,4,8
E14000689,Elmet and Rothwell,13.874625971700157,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.6680573868891819,0.2933993269438923,0.03854328616692579,4,8
E14000603,Broadland,13.86837206249311,4th IMD quintile,Constituencies in second least deprived quintile (20%),0.5717177588263,0.4282822411737,0.0,4,8
E14000827,New Forest East,13.697081327101209,5th IMD quintile,Constituencies in least deprived quintile (20%),0.6193601400093909,0.3472275579459598,0.03341230204464934,5,9
S14000051,Orkney and Shetland,13.553019284018939,5th IMD quintile,Constituencies in least deprived quintile (20%),0.6890462491701704,0.3109537508298296,0.0,5,9
E14000985,Sutton Coldfield,13.546102570620572,5th IMD quintile,Constituencies in least deprived quintile (20%),0.7228559626322646,0.22987300477688455,0.04727103259085084,5,9
E14000912,Salisbury,13.528023595214666,5th IMD quintile,Constituencies in least deprived quintile (20%),0.6478015433217671,0.35219845667823296,0.0,5,9
E14000941,South Norfolk,13.51817240422733,5th IMD quintile,Constituencies in least deprived quintile (20%),0.6100725733563611,0.3899274266436389,0.0,5,9
E14000613,Bury St Edmunds,13.437250996552015,5th IMD quintile,Constituencies in least deprived quintile (20%),0.6349255739635018,0.3507610798082583,0.014313346228239845,5,9
