nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01027055,11.575,6.1,6.2,12.21548670338285,7,7.0,29601.0,8,4
E,E01002918,12.197,6.800000000000001,4.5,12.214282853469289,7,7.0,29602.0,8,4
E,E01031420,11.079,7.8,6.4,12.214255338297743,8,7.0,29603.0,8,4
E,E01025664,12.017,5.0,5.800000000000001,12.212783174559647,7,7.0,29604.0,8,4
E,E01010136,12.016,4.8,5.8999999999999995,12.211355880589426,7,7.0,29605.0,8,4
W,W01001934,8.7,6.0,4.0,12.21014842978109,9,7.0,29606.0,8,4
E,E01022234,12.1,6.4,4.9,12.209732403923649,7,7.0,29607.0,8,4
E,E01023232,11.09,9.3,5.6000000000000005,12.209676733572381,8,7.0,29608.0,8,4
E,E01022825,12.639,4.9,4.5,12.20897282035105,7,7.0,29609.0,8,4
E,E01016328,12.304,7.1,4.1000000000000005,12.208266021803038,7,7.0,29610.0,8,4
S,S01009701,12.20820738284245,6.0,5.0,12.20820738284245,7,7.0,29611.0,8,4
E,E01016408,11.443,7.6,5.7,12.20797647230145,7,7.0,29612.0,8,4
E,E01018567,10.963,5.5,7.8,12.206774898158276,8,7.0,29613.0,8,4
E,E01023916,10.575,9.1,6.800000000000001,12.205515377893443,8,7.0,29614.0,8,4
E,E01005414,12.962,3.9,4.3,12.204281360584107,7,7.0,29615.0,8,4
S,S01013380,12.203682939026528,8.0,5.0,12.203682939026528,7,7.0,29616.0,8,4
E,E01020514,11.374,6.1,6.6000000000000005,12.203562633311392,7,7.0,29617.0,8,4
E,E01009722,11.606,6.1,6.1,12.203536113893875,7,7.0,29618.0,8,4
E,E01025964,12.147,4.2,5.8999999999999995,12.203024613966676,7,7.0,29619.0,8,4
E,E01021505,11.607,5.7,6.3,12.203008529642814,7,7.0,29620.0,8,4
E,E01027563,10.341,8.7,7.5,12.202687309370527,8,7.0,29621.0,8,4
S,S01010393,12.202286282187307,8.0,4.0,12.202286282187307,7,7.0,29622.0,8,4
E,E01021763,11.016,8.0,6.4,12.202036181173781,8,7.0,29623.0,8,4
E,E01025613,10.665,8.7,6.800000000000001,12.202029647868834,8,7.0,29624.0,8,4
E,E01022451,11.113,7.000000000000001,6.7,12.20202524820311,8,7.0,29625.0,8,4
E,E01032468,11.091,6.7,6.9,12.201981262509975,8,7.0,29626.0,8,4
E,E01021361,12.324,5.800000000000001,4.7,12.201545663113183,7,7.0,29627.0,8,4
E,E01010161,11.134,7.3,6.5,12.201293565999787,8,7.0,29628.0,8,4
E,E01011829,12.23,5.800000000000001,4.9,12.20062546940444,7,7.0,29629.0,8,4
E,E01030884,10.126,9.2,7.7,12.199531101072637,8,7.0,29630.0,8,4
W,W01001502,7.6,8.0,5.0,12.196897755978037,9,7.0,29631.0,8,4
E,E01023168,13.603,3.5000000000000004,3.1,12.196233110157992,7,7.0,29632.0,8,4
S,S01011880,12.194078075634454,5.0,3.0,12.194078075634454,7,7.0,29633.0,8,4
S,S01008722,12.194008464353212,7.0,6.0,12.194008464353212,7,7.0,29634.0,8,4
E,E01031951,13.129,4.9,3.4000000000000004,12.193090852544744,7,7.0,29635.0,8,4
E,E01024037,11.402,7.1,6.0,12.19254317050183,7,7.0,29636.0,8,4
S,S01007423,12.192352728825387,7.0,5.0,12.192352728825387,7,7.0,29637.0,8,4
E,E01029683,12.384,4.9,5.0,12.191158978150005,7,7.0,29638.0,8,4
S,S01013366,12.191078851385152,7.0,6.0,12.191078851385152,7,7.0,29639.0,8,4
E,E01021381,12.059,4.9,5.7,12.191040971755235,7,7.0,29640.0,8,4
S,S01007181,12.190680896243498,7.0,7.0,12.190680896243498,7,7.0,29641.0,8,4
E,E01011243,11.402,6.3,6.4,12.189936666206796,7,7.0,29642.0,8,4
E,E01029713,10.022,8.799999999999999,8.1,12.189550976251784,8,7.0,29643.0,8,4
E,E01024553,11.746,7.000000000000001,5.3,12.18907490675284,7,7.0,29644.0,8,4
E,E01010876,11.893,5.0,6.0,12.188592943957126,7,7.0,29645.0,8,4
E,E01014651,11.56,6.800000000000001,5.800000000000001,12.18813422905451,7,7.0,29646.0,8,4
E,E01015407,11.355,5.7,6.800000000000001,12.187521691131149,7,7.0,29647.0,8,4
S,S01007798,12.187237273705048,4.0,4.0,12.187237273705048,7,7.0,29648.0,8,4
E,E01007084,11.681,5.3,6.3,12.187112113274857,7,7.0,29649.0,8,4
E,E01021233,10.796,5.8999999999999995,7.9,12.186530494434736,8,7.0,29650.0,8,4
E,E01020710,10.627,7.3999999999999995,7.5,12.186316845463557,8,7.0,29651.0,8,4
E,E01012256,10.347,7.6,8.0,12.185759226203999,8,7.0,29652.0,8,4
S,S01010939,12.184782651382417,7.0,7.0,12.184782651382417,7,7.0,29653.0,8,4
E,E01014179,10.578,7.199999999999999,7.7,12.183653786742507,8,7.0,29654.0,8,4
E,E01022792,11.692,6.2,5.800000000000001,12.180578630328217,7,7.0,29655.0,8,4
E,E01019331,11.29,7.9,5.800000000000001,12.180267458951855,8,7.0,29656.0,8,4
E,E01002985,11.766,10.2,3.5999999999999996,12.179017987582949,7,7.0,29657.0,8,4
E,E01002494,11.192,8.5,5.7,12.17819947187855,8,7.0,29658.0,8,4
E,E01023132,11.843,7.7,4.7,12.17660464826951,7,7.0,29659.0,8,4
S,S01013298,12.176395632170289,5.0,5.0,12.176395632170289,7,7.0,29660.0,8,4
E,E01015808,12.005,7.199999999999999,4.6,12.174646752334269,7,7.0,29661.0,8,4
E,E01015978,12.805,4.3999999999999995,4.3,12.174121301722433,7,7.0,29662.0,8,4
E,E01029063,11.793,7.5,4.9,12.173165921652002,7,7.0,29663.0,8,4
E,E01033432,11.353,7.199999999999999,6.0,12.172859403751811,7,7.0,29664.0,8,4
S,S01007021,12.172818579922016,8.0,5.0,12.172818579922016,7,7.0,29665.0,8,4
E,E01025636,11.299,8.4,5.5,12.170879388064778,7,7.0,29666.0,8,4
E,E01002436,10.954,7.5,6.7,12.170313853548517,8,7.0,29667.0,8,4
E,E01024845,10.533,7.9,7.3999999999999995,12.169027569799603,8,7.0,29668.0,8,4
E,E01022215,13.681,4.2,2.5,12.169025161641937,7,7.0,29669.0,8,4
E,E01023141,13.794,4.1000000000000005,2.3,12.166359085206922,7,7.0,29670.0,8,4
E,E01020491,11.184,6.7,6.6000000000000005,12.166129494043046,8,7.0,29671.0,8,4
E,E01016491,12.041,7.000000000000001,4.6,12.16592287625383,7,7.0,29672.0,8,4
E,E01004194,11.041,7.3,6.6000000000000005,12.165152745908287,8,7.0,29673.0,8,4
S,S01009797,12.16460236903632,7.0,5.0,12.16460236903632,7,7.0,29674.0,8,4
E,E01001223,11.671,6.2,5.800000000000001,12.16428960450257,7,7.0,29675.0,8,4
E,E01011187,11.272,7.1,6.2,12.163698932520553,8,7.0,29676.0,8,4
E,E01005912,12.066,5.7,5.2,12.163080857046275,7,7.0,29677.0,8,4
S,S01008298,12.163049028647656,7.0,5.0,12.163049028647656,7,7.0,29678.0,8,4
E,E01022376,11.525,7.3999999999999995,5.5,12.162940730899713,7,7.0,29679.0,8,4
E,E01024024,10.825,8.200000000000001,6.6000000000000005,12.16252412186146,8,7.0,29680.0,8,4
E,E01030048,11.149,8.200000000000001,5.8999999999999995,12.161866460359768,8,7.0,29681.0,8,4
E,E01007268,10.587,9.0,6.7,12.160503138195258,8,7.0,29682.0,8,4
E,E01013305,11.022,4.8,7.9,12.160267877093183,8,7.0,29683.0,8,4
E,E01016225,11.705,7.8,4.9,12.159879027293044,7,7.0,29684.0,8,4
E,E01028262,11.276,4.9,7.3,12.159633717295042,8,7.0,29685.0,8,4
E,E01028285,12.222,5.800000000000001,4.8,12.15842383195355,7,7.0,29686.0,8,4
S,S01007374,12.157393459136564,7.0,6.0,12.157393459136564,7,7.0,29687.0,8,4
E,E01026910,12.525,5.1,4.5,12.157194600507665,7,7.0,29688.0,8,4
E,E01000389,11.233,8.200000000000001,5.7,12.155029975103922,8,7.0,29689.0,8,4
E,E01009911,11.663,5.0,6.4,12.154174504888346,7,7.0,29690.0,8,4
E,E01019148,11.735,4.3,6.6000000000000005,12.153747460756438,7,7.0,29691.0,8,4
E,E01019997,12.87,4.6,4.0,12.153198752507617,7,7.0,29692.0,8,4
E,E01024131,11.33,6.6000000000000005,6.3,12.153064163911973,7,7.0,29693.0,8,4
E,E01027593,12.892,4.7,3.9,12.152591112126993,7,7.0,29694.0,8,4
E,E01018393,13.336,3.8,3.4000000000000004,12.152090545170466,7,7.0,29695.0,8,4
E,E01021424,11.115,7.7,6.2,12.151862833835365,8,7.0,29696.0,8,4
E,E01022733,10.58,8.0,7.199999999999999,12.151815332551246,8,7.0,29697.0,8,4
E,E01022935,10.904,8.200000000000001,6.4,12.151809297123316,8,7.0,29698.0,8,4
E,E01020862,11.723,6.1,5.7,12.150304080662755,7,7.0,29699.0,8,4
E,E01029875,11.771,5.7,5.800000000000001,12.150236593266069,7,7.0,29700.0,8,4
E,E01024750,11.161,7.1,6.4,12.149592384572001,8,7.0,29701.0,8,4
E,E01000665,11.279,6.6000000000000005,6.4,12.149501395471763,8,7.0,29702.0,8,4
S,S01011057,12.14912052782302,6.0,4.0,12.14912052782302,7,7.0,29703.0,8,4
E,E01023307,12.228,6.5,4.3999999999999995,12.147360383450856,7,7.0,29704.0,8,4
S,S01009796,12.14709993034324,6.0,4.0,12.14709993034324,7,7.0,29705.0,8,4
E,E01008558,11.04,7.3999999999999995,6.5,12.146704743909101,8,7.0,29706.0,8,4
E,E01016401,11.898,7.5,4.6,12.146622167942583,7,7.0,29707.0,8,4
E,E01011716,10.763,7.000000000000001,7.3,12.146519250117645,8,7.0,29708.0,8,4
S,S01010193,12.146042264047992,6.0,5.0,12.146042264047992,7,7.0,29709.0,8,4
E,E01027076,11.103,8.7,5.7,12.145812949446645,8,7.0,29710.0,8,4
E,E01002157,10.935,9.8,5.5,12.145071716224411,8,7.0,29711.0,8,4
E,E01026007,11.016,6.5,7.000000000000001,12.14315454420177,8,7.0,29712.0,8,4
E,E01028483,12.88,4.5,4.0,12.142631471295722,7,7.0,29713.0,8,4
E,E01022163,11.454,7.000000000000001,5.800000000000001,12.142561352382799,7,7.0,29714.0,8,4
E,E01018803,11.684,7.000000000000001,5.3,12.140983497172364,7,7.0,29715.0,8,4
E,E01026517,11.455,6.2,6.2,12.140730515984226,7,7.0,29716.0,8,4
S,S01011054,12.139586783129952,6.0,5.0,12.139586783129952,7,7.0,29717.0,8,4
E,E01024455,14.018,2.8000000000000003,2.4,12.137893505998694,7,7.0,29718.0,8,4
E,E01001208,11.841,6.5,5.2,12.135147261754826,7,7.0,29719.0,8,4
E,E01011638,11.094,7.3,6.4,12.134270555862201,8,7.0,29720.0,8,4
E,E01029942,11.54,5.800000000000001,6.2,12.133366446477318,7,7.0,29721.0,8,4
E,E01028321,10.793,5.6000000000000005,7.9,12.129231610215898,8,7.0,29722.0,8,4
S,S01012040,12.127650575034844,6.0,5.0,12.127650575034844,7,7.0,29723.0,8,4
E,E01031852,10.99,7.5,6.5,12.126245309262623,8,7.0,29724.0,8,4
S,S01013085,12.1237043308557,10.0,4.0,12.1237043308557,7,7.0,29725.0,8,4
E,E01008785,10.761,5.7,7.9,12.122734197705688,8,7.0,29726.0,8,4
E,E01021729,10.031,8.0,8.3,12.121932894466457,8,7.0,29727.0,8,4
E,E01018792,11.082,6.3,6.9,12.121704410735898,8,7.0,29728.0,8,4
E,E01002121,11.816,7.7,4.6,12.119665320785897,7,7.0,29729.0,8,4
E,E01031446,10.98,7.7,6.4,12.11914025637179,8,7.0,29730.0,8,4
S,S01010186,12.116347055945972,6.0,5.0,12.116347055945972,7,7.0,29731.0,8,4
E,E01016274,11.14,7.3999999999999995,6.2,12.11628265071739,8,7.0,29732.0,8,4
E,E01029216,12.026,6.2,4.9,12.11568505923269,7,7.0,29733.0,8,4
E,E01021797,12.216,5.0,5.1,12.115167026000545,7,7.0,29734.0,8,4
E,E01010997,11.611,5.4,6.2,12.11514302641998,7,7.0,29735.0,8,4
S,S01009916,12.114755800191803,8.0,6.0,12.114755800191803,7,7.0,29736.0,8,4
S,S01007140,12.112560580056336,3.0,4.0,12.112560580056336,7,7.0,29737.0,8,4
E,E01017733,12.559,5.3,4.2,12.112226346502613,7,7.0,29738.0,8,4
S,S01013399,12.11213780333475,7.0,5.0,12.11213780333475,7,7.0,29739.0,8,4
E,E01032100,11.313,8.799999999999999,5.1,12.111049402204298,7,7.0,29740.0,8,4
E,E01025871,11.876,7.199999999999999,4.7,12.110581887970234,7,7.0,29741.0,8,4
S,S01013319,12.108554374397515,9.0,7.0,12.108554374397515,7,7.0,29742.0,8,4
S,S01007538,12.10825638406912,7.0,4.0,12.10825638406912,7,7.0,29743.0,8,4
E,E01009530,11.664,6.7,5.4,12.106494552992935,7,7.0,29744.0,8,4
E,E01016119,11.546,7.000000000000001,5.5,12.105933916019413,7,7.0,29745.0,8,4
E,E01016883,11.381,6.9,5.8999999999999995,12.103609930044001,7,7.0,29746.0,8,4
E,E01019242,10.654,8.6,6.6000000000000005,12.10318075227287,8,7.0,29747.0,8,4
E,E01019769,12.549,4.9,4.3999999999999995,12.1031664153905,7,7.0,29748.0,8,4
E,E01011579,11.36,6.2,6.3,12.103038360099806,7,7.0,29749.0,8,4
E,E01025409,10.934,7.3999999999999995,6.6000000000000005,12.100480241163632,8,7.0,29750.0,8,4
E,E01030359,10.787,9.2,6.0,12.100310577885587,8,7.0,29751.0,8,4
W,W01001252,6.9,7.0,6.0,12.100022535776091,9,7.0,29752.0,8,4
E,E01009453,12.149,5.2,5.1,12.099845197290746,7,7.0,29753.0,8,4
E,E01025169,11.358,5.6000000000000005,6.6000000000000005,12.099532146085611,7,7.0,29754.0,8,4
E,E01021544,12.211,6.9,4.1000000000000005,12.099480987079351,7,7.0,29755.0,8,4
E,E01022636,11.208,7.8,5.800000000000001,12.098338731265708,8,7.0,29756.0,8,4
E,E01025147,12.118,6.5,4.5,12.098033209119547,7,7.0,29757.0,8,4
S,S01006755,12.097424727622249,6.0,3.0,12.097424727622249,7,7.0,29758.0,8,4
E,E01024839,11.373,6.9,5.8999999999999995,12.097404586872326,7,7.0,29759.0,8,4
E,E01023165,13.102,3.9,3.6999999999999997,12.096897100413123,7,7.0,29760.0,8,4
S,S01009744,12.096877279990618,5.0,4.0,12.096877279990618,7,7.0,29761.0,8,4
S,S01007252,12.096207993293836,7.0,6.0,12.096207993293836,7,7.0,29762.0,8,4
E,E01023125,11.483,7.8,5.2,12.095669637116726,7,7.0,29763.0,8,4
E,E01028000,11.837,6.1,5.3,12.094745043742256,7,7.0,29764.0,8,4
S,S01006775,12.094587985010367,7.0,5.0,12.094587985010367,7,7.0,29765.0,8,4
E,E01031757,11.252,7.199999999999999,6.0,12.094516946209424,8,7.0,29766.0,8,4
E,E01026897,12.419,5.4,4.3999999999999995,12.093949389733227,7,7.0,29767.0,8,4
E,E01010163,11.461,6.7,5.800000000000001,12.093019147128556,7,7.0,29768.0,8,4
E,E01029027,11.691,6.9,5.2,12.09209291799188,7,7.0,29769.0,8,4
E,E01013412,12.32,6.2,4.2,12.091757360837223,7,7.0,29770.0,8,4
E,E01031767,11.583,4.8,6.5,12.091469447097845,7,7.0,29771.0,8,4
E,E01017673,12.721,4.5,4.2,12.091292864317126,7,7.0,29772.0,8,4
E,E01030848,11.505,6.7,5.7,12.09115224029355,7,7.0,29773.0,8,4
E,E01021095,10.975,5.800000000000001,7.3,12.091073322049176,8,7.0,29774.0,8,4
E,E01023034,10.713,6.7,7.3999999999999995,12.088760269044437,8,7.0,29775.0,8,4
S,S01009695,12.088472998676888,6.0,4.0,12.088472998676888,7,7.0,29776.0,8,4
E,E01021504,11.286,7.000000000000001,6.0,12.084241734336068,8,7.0,29777.0,8,4
E,E01004175,10.891,7.1,6.800000000000001,12.08414722964485,8,7.0,29778.0,8,4
S,S01011282,12.082994348918758,5.0,5.0,12.082994348918758,7,7.0,29779.0,8,4
E,E01018129,11.916,5.5,5.4,12.082075340782836,7,7.0,29780.0,8,4
E,E01011050,11.617,4.8,6.4,12.081845861298248,7,7.0,29781.0,8,4
E,E01016818,10.882,8.5,6.1,12.081727601093029,8,7.0,29782.0,8,4
E,E01032285,11.004,6.800000000000001,6.7,12.080829527136077,8,7.0,29783.0,8,4
E,E01029947,11.486,7.9,5.1,12.080324306703377,7,7.0,29784.0,8,4
E,E01004742,11.205,8.5,5.4,12.08029427169488,8,7.0,29785.0,8,4
W,W01000845,6.7,8.0,6.0,12.079452553478331,9,7.0,29786.0,8,4
E,E01015977,11.845,4.8,5.8999999999999995,12.078716670294892,7,7.0,29787.0,8,4
E,E01023636,10.183,8.1,7.8,12.078176903508682,8,7.0,29788.0,8,4
E,E01032001,10.915,4.6,8.0,12.076619786098284,8,7.0,29789.0,8,4
S,S01007980,12.0758439288708,9.0,6.0,12.0758439288708,7,7.0,29790.0,8,4
S,S01008665,12.07562594063972,8.0,5.0,12.07562594063972,7,7.0,29791.0,8,4
E,E01021010,11.552,6.800000000000001,5.5,12.073940003045195,7,7.0,29792.0,8,4
E,E01023435,11.53,6.5,5.7,12.073896017352057,7,7.0,29793.0,8,4
E,E01000420,11.155,7.3,6.1,12.073597414708576,8,7.0,29794.0,8,4
E,E01030060,10.987,8.4,5.8999999999999995,12.072856181486339,8,7.0,29795.0,8,4
E,E01019781,10.687,7.9,6.800000000000001,12.07250266017905,8,7.0,29796.0,8,4
E,E01021035,10.796,9.4,5.800000000000001,12.071946920748266,8,7.0,29797.0,8,4
E,E01020061,10.242,8.4,7.5,12.0709243070916,8,7.0,29798.0,8,4
E,E01005329,10.621,6.4,7.7,12.070415824878367,8,7.0,29799.0,8,4
E,E01012565,10.939,8.0,6.2,12.07031716458799,8,7.0,29800.0,8,4
E,E01024473,11.005,8.7,5.7,12.069797495593637,8,7.0,29801.0,8,4
E,E01014824,10.282,9.0,7.1,12.06790960689203,8,7.0,29802.0,8,4
E,E01027647,12.925,3.9,4.0,12.067592765577473,7,7.0,29803.0,8,4
S,S01009961,12.067120643414103,8.0,6.0,12.067120643414103,7,7.0,29804.0,8,4
E,E01021377,10.705,7.3999999999999995,7.000000000000001,12.066837469991313,8,7.0,29805.0,8,4
E,E01018465,12.877,3.9,4.1000000000000005,12.066357000826642,7,7.0,29806.0,8,4
E,E01008843,11.033,5.4,7.3,12.06276621933787,8,7.0,29807.0,8,4
E,E01032892,12.588,5.3,4.0,12.062728126941504,7,7.0,29808.0,8,4
S,S01008718,12.061457983597982,6.0,5.0,12.061457983597982,7,7.0,29809.0,8,4
E,E01015946,11.609,5.8999999999999995,5.800000000000001,12.06122631439264,7,7.0,29810.0,8,4
E,E01019429,12.585,5.1,4.1000000000000005,12.05974949717837,7,7.0,29811.0,8,4
E,E01024772,11.183,6.7,6.3,12.057364943308945,8,7.0,29812.0,8,4
E,E01023902,12.507,6.2,3.6999999999999997,12.056825786079038,7,7.0,29813.0,8,4
E,E01011959,12.044,5.6000000000000005,5.0,12.055699614589255,7,7.0,29814.0,8,4
E,E01028007,12.043,5.800000000000001,4.9,12.055575572766555,7,7.0,29815.0,8,4
E,E01024433,12.202,6.3,4.3,12.054548803510727,7,7.0,29816.0,8,4
E,E01005401,11.674,4.6,6.3,12.053414716764237,7,7.0,29817.0,8,4
W,W01000289,7.4,8.0,5.0,12.051563262685868,9,7.0,29818.0,8,4
E,E01013795,12.734,5.4,3.5999999999999996,12.050314422884188,7,7.0,29819.0,8,4
E,E01006383,10.475,7.3,7.5,12.050091365025262,8,7.0,29820.0,8,4
E,E01031279,11.008,7.3999999999999995,6.3,12.049890782663976,8,7.0,29821.0,8,4
E,E01011643,10.92,6.2,7.1,12.049714839891434,8,7.0,29822.0,8,4
S,S01011766,12.04921446857988,5.0,5.0,12.04921446857988,7,7.0,29823.0,8,4
S,S01011845,12.04898282405115,10.0,7.0,12.04898282405115,7,7.0,29824.0,8,4
E,E01033088,11.272,4.9,7.000000000000001,12.048542162871566,8,7.0,29825.0,8,4
W,W01000911,7.0,6.0,6.0,12.047925271427765,9,7.0,29826.0,8,4
E,E01008326,10.819,7.3999999999999995,6.7,12.04727472735003,8,7.0,29827.0,8,4
E,E01006170,11.16,8.7,5.3,12.046040842427969,8,7.0,29828.0,8,4
E,E01017434,10.907,8.0,6.2,12.045495791901294,8,7.0,29829.0,8,4
E,E01032599,11.235,7.199999999999999,5.8999999999999995,12.045334297690403,8,7.0,29830.0,8,4
E,E01020349,10.038,10.100000000000001,7.000000000000001,12.044213907818104,8,7.0,29831.0,8,4
S,S01012383,12.043995228201352,8.0,6.0,12.043995228201352,7,7.0,29832.0,8,4
S,S01007373,12.043983239923673,6.0,6.0,12.043983239923673,7,7.0,29833.0,8,4
E,E01000317,10.85,9.8,5.4,12.043143650746158,8,7.0,29834.0,8,4
E,E01031932,10.688,9.3,6.0,12.041843416312606,8,7.0,29835.0,8,4
S,S01011374,12.04150937568185,7.0,5.0,12.04150937568185,7,7.0,29836.0,8,4
E,E01021098,11.275,7.3999999999999995,5.7,12.041016345343321,8,7.0,29837.0,8,4
S,S01012543,12.04033568921351,6.0,4.0,12.04033568921351,7,7.0,29838.0,8,4
E,E01028560,11.647,6.800000000000001,5.2,12.039639570371186,7,7.0,29839.0,8,4
E,E01014373,10.707,9.4,5.8999999999999995,12.038908772242605,8,7.0,29840.0,8,4
E,E01016757,12.156,6.6000000000000005,4.2,12.037843666523846,7,7.0,29841.0,8,4
E,E01014504,12.625,5.0,4.0,12.03645595858104,7,7.0,29842.0,8,4
E,E01005782,11.228,5.800000000000001,6.6000000000000005,12.035343239898877,8,7.0,29843.0,8,4
E,E01001383,11.57,7.1,5.2,12.03488502287328,7,7.0,29844.0,8,4
E,E01018357,12.811,4.3999999999999995,3.9,12.034790131984332,7,7.0,29845.0,8,4
E,E01032401,11.968,5.800000000000001,5.0,12.033396774811322,7,7.0,29846.0,8,4
E,E01026566,10.453,7.3,7.5,12.033026671303157,8,7.0,29847.0,8,4
E,E01018254,10.89,8.200000000000001,6.1,12.032961063735245,8,7.0,29848.0,8,4
E,E01000668,11.493,8.0,4.9,12.032085353596651,7,7.0,29849.0,8,4
E,E01004681,12.054,7.000000000000001,4.2,12.032021381790946,7,7.0,29850.0,8,4
E,E01032077,11.361,6.0,6.2,12.03116981336408,7,7.0,29851.0,8,4
S,S01012018,12.029156566673947,4.0,2.0,12.029156566673947,7,7.0,29852.0,8,4
E,E01016103,12.476,5.0,4.3,12.028870324846247,7,7.0,29853.0,8,4
E,E01014030,11.471,6.5,5.7,12.02813161146096,7,7.0,29854.0,8,4
E,E01016579,12.029,6.1,4.7,12.027695514187156,7,7.0,29855.0,8,4
E,E01011111,11.164,7.6,5.800000000000001,12.027561423468526,8,7.0,29856.0,8,4
E,E01032945,13.755,3.9,2.1,12.02746752833361,7,7.0,29857.0,8,4
E,E01031083,11.006,6.5,6.7,12.027408982399537,8,7.0,29858.0,8,4
S,S01011086,12.027345298586058,4.0,4.0,12.027345298586058,7,7.0,29859.0,8,4
E,E01017376,11.326,7.5,5.5,12.026906779680802,7,7.0,29860.0,8,4
S,S01011098,12.02582216538304,6.0,5.0,12.02582216538304,7,7.0,29861.0,8,4
E,E01021040,10.77,6.9,7.000000000000001,12.025636082378734,8,7.0,29862.0,8,4
S,S01008993,12.024525857024653,4.0,4.0,12.024525857024653,7,7.0,29863.0,8,4
E,E01026106,10.695,7.8,6.7,12.024387748895021,8,7.0,29864.0,8,4
E,E01022392,13.173,3.4000000000000004,3.5999999999999996,12.024353425900086,7,7.0,29865.0,8,4
E,E01027643,11.927,6.9,4.5,12.023176481601773,7,7.0,29866.0,8,4
E,E01001058,11.624,5.800000000000001,5.7,12.018541078383826,7,7.0,29867.0,8,4
E,E01024109,11.435,6.4,5.800000000000001,12.017879901291158,7,7.0,29868.0,8,4
E,E01021463,10.665,7.1,7.1,12.016835167882697,8,7.0,29869.0,8,4
E,E01020170,9.873,7.7,8.5,12.016398074854859,8,7.0,29870.0,8,4
E,E01026518,11.289,7.3999999999999995,5.6000000000000005,12.015879401614535,8,7.0,29871.0,8,4
E,E01005517,10.714,6.1,7.5,12.015588470161193,8,7.0,29872.0,8,4
E,E01031188,12.833,4.2,3.9,12.015206905353462,7,7.0,29873.0,8,4
E,E01031978,11.541,7.7,4.9,12.014345532097238,7,7.0,29874.0,8,4
E,E01018021,10.682,7.6,6.800000000000001,12.013652440167292,8,7.0,29875.0,8,4
E,E01008323,11.151,6.4,6.4,12.013567984372003,8,7.0,29876.0,8,4
E,E01029416,11.29,6.2,6.2,12.012745313068443,8,7.0,29877.0,8,4
E,E01015848,11.911,7.5,4.2,12.012720673479699,7,7.0,29878.0,8,4
W,W01000512,8.6,5.0,4.0,12.012716672140595,9,7.0,29879.5,8,4
W,W01000399,8.6,5.0,4.0,12.012716672140595,9,7.0,29879.5,8,4
E,E01000823,11.568,6.2,5.6000000000000005,12.012403222608839,7,7.0,29881.0,8,4
E,E01001922,12.078,6.2,4.5,12.012034612731716,7,7.0,29882.0,8,4
E,E01003848,11.354,7.3,5.5,12.011977560428688,7,7.0,29883.0,8,4
E,E01031224,12.104,5.3,4.9,12.011271513568138,7,7.0,29884.0,8,4
W,W01000859,5.3,7.0,8.0,12.010466624068851,10,7.0,29885.0,8,4
W,W01000087,7.0,10.0,5.0,12.010423298090348,9,7.0,29886.0,8,4
E,E01030800,10.583,8.0,6.800000000000001,12.010157159123771,8,7.0,29887.0,8,4
E,E01007384,10.565,6.3,7.7,12.00865446250016,8,7.0,29888.0,8,4
E,E01021412,12.939,4.3,3.5999999999999996,12.007762779716993,7,7.0,29889.0,8,4
W,W01001107,6.6,8.0,6.0,12.006785306832246,9,7.0,29890.0,8,4
E,E01014525,11.72,6.9,4.9,12.006598404151559,7,7.0,29891.0,8,4
E,E01008728,10.556,7.7,7.000000000000001,12.00623483394834,8,7.0,29892.0,8,4
E,E01018810,10.934,5.5,7.3,12.004299057764888,8,7.0,29893.0,8,4
S,S01010012,12.00310631548801,8.0,7.0,12.00310631548801,7,7.0,29894.0,8,4
E,E01005530,11.466,5.4,6.2,12.002671181433385,7,7.0,29895.0,8,4
S,S01012357,12.001224098540872,5.0,3.0,12.001224098540872,7,7.0,29896.0,8,4
E,E01004102,10.815,5.2,7.7,12.00100787467363,8,7.0,29897.0,8,4
E,E01015035,11.718,5.5,5.6000000000000005,12.000485685842328,7,7.0,29898.0,8,4
W,W01001160,7.5,7.0,5.0,11.999465998337538,9,7.0,29899.0,8,4
S,S01010530,11.998983922634128,3.0,4.0,11.998983922634128,7,7.0,29900.0,8,4
E,E01031162,10.566,8.4,6.6000000000000005,11.998274057031479,8,7.0,29901.0,8,4
E,E01019387,12.226,4.7,4.9,11.995959235877255,7,7.0,29902.0,8,4
E,E01024140,12.148,5.800000000000001,4.5,11.993035524777923,7,7.0,29903.0,8,4
E,E01023184,13.666,3.1,2.6,11.991822875532915,7,7.0,29904.0,8,4
E,E01014577,11.467,7.1,5.3,11.99098752381719,7,7.0,29905.0,8,4
E,E01022997,12.586,5.7,3.5999999999999996,11.990487454737675,7,7.0,29906.0,8,4
E,E01022274,12.687,3.6999999999999997,4.3999999999999995,11.990321062984048,7,7.0,29907.0,8,4
E,E01011893,11.238,6.1,6.3,11.990082916555286,8,7.0,29908.0,8,4
E,E01033671,14.034,3.3000000000000003,1.7000000000000002,11.989949933269976,7,7.0,29909.0,8,4
E,E01013098,11.773,5.6000000000000005,5.4,11.989478791765643,7,7.0,29910.0,8,4
S,S01010871,11.98839305734657,9.0,7.0,11.98839305734657,7,7.0,29911.0,8,4
